Périmètre;Nature;Date;Heures;Consommation;Production;Echanges physiques;;;;
Grand Lyon;Données temps réel;02/03/2022;09:45;1309;;;;;;
Grand Lyon;Données temps réel;02/03/2022;10:00;1291;;;;;;
Grand Lyon;Données temps réel;02/03/2022;10:15;1287;;;;;;
Grand Lyon;Données temps réel;02/03/2022;10:30;1288;;;;;;
Grand Lyon;Données temps réel;02/03/2022;10:45;1286;;;;;;
Grand Lyon;Données temps réel;02/03/2022;11:00;ND;;;;;;
Grand Lyon;Données temps réel;02/03/2022;11:15;ND;;;;;;
Grand Lyon;Données temps réel;02/03/2022;11:30;ND;;;;;;
Grand Lyon;Données temps réel;02/03/2022;11:45;ND;;;;;;
Grand Lyon;Données temps réel;02/03/2022;12:00;ND;;;;;;
Grand Lyon;Données temps réel;02/03/2022;12:15;ND;;;;;;
Grand Lyon;Données temps réel;02/03/2022;12:30;ND;;;;;;
Grand Lyon;Données temps réel;02/03/2022;12:45;ND;;;;;;
Grand Lyon;Données temps réel;02/03/2022;13:00;ND;;;;;;
Grand Lyon;Données temps réel;02/03/2022;13:15;1270;;;;;;
Grand Lyon;Données temps réel;02/03/2022;13:30;1241;;;;;;
Grand Lyon;Données temps réel;02/03/2022;13:45;1237;;;;;;
Grand Lyon;Données temps réel;02/03/2022;14:00;1228;;;;;;
Grand Lyon;Données temps réel;02/03/2022;14:15;1219;;;;;;
Grand Lyon;Données temps réel;02/03/2022;14:30;1202;;;;;;
Grand Lyon;Données temps réel;02/03/2022;14:45;1172;;;;;;
Grand Lyon;Données temps réel;02/03/2022;15:00;1160;;;;;;
Grand Lyon;Données temps réel;02/03/2022;15:15;1172;;;;;;
Grand Lyon;Données temps réel;02/03/2022;15:30;1172;;;;;;
Grand Lyon;Données temps réel;02/03/2022;15:45;1167;;;;;;
Grand Lyon;Données temps réel;02/03/2022;16:00;1146;;;;;;
Grand Lyon;Données temps réel;02/03/2022;16:15;1164;;;;;;
Grand Lyon;Données temps réel;02/03/2022;16:30;1144;;;;;;
Grand Lyon;Données temps réel;02/03/2022;16:45;1142;;;;;;
Grand Lyon;Données temps réel;02/03/2022;17:00;1155;;;;;;
Grand Lyon;Données temps réel;02/03/2022;17:15;1145;;;;;;
Grand Lyon;Données temps réel;02/03/2022;17:30;1147;;;;;;
Grand Lyon;Données temps réel;02/03/2022;17:45;1179;;;;;;
Grand Lyon;Données temps réel;02/03/2022;18:00;1176;;;;;;
Grand Lyon;Données temps réel;02/03/2022;18:15;1211;;;;;;
Grand Lyon;Données temps réel;02/03/2022;18:30;1246;;;;;;
Grand Lyon;Données temps réel;02/03/2022;18:45;1296;;;;;;
Grand Lyon;Données temps réel;02/03/2022;19:00;1313;;;;;;
Grand Lyon;Données temps réel;02/03/2022;19:15;1332;;;;;;
Grand Lyon;Données temps réel;02/03/2022;19:30;1318;;;;;;
Grand Lyon;Données temps réel;02/03/2022;19:45;1311;;;;;;
Grand Lyon;Données temps réel;02/03/2022;20:00;1284;;;;;;
Grand Lyon;Données temps réel;02/03/2022;20:15;1271;;;;;;
Grand Lyon;Données temps réel;02/03/2022;20:30;1251;;;;;;
Grand Lyon;Données temps réel;02/03/2022;20:45;1245;;;;;;
Grand Lyon;Données temps réel;02/03/2022;21:00;1209;;;;;;
Grand Lyon;Données temps réel;02/03/2022;21:15;1207;;;;;;
Grand Lyon;Données temps réel;02/03/2022;21:30;1163;;;;;;
Grand Lyon;Données temps réel;02/03/2022;21:45;1154;;;;;;
Grand Lyon;Données temps réel;02/03/2022;22:00;1140;;;;;;
Grand Lyon;Données temps réel;02/03/2022;22:15;1126;;;;;;
Grand Lyon;Données temps réel;02/03/2022;22:30;1143;;;;;;
Grand Lyon;Données temps réel;02/03/2022;22:45;1192;;;;;;
Grand Lyon;Données temps réel;02/03/2022;23:00;1199;;;;;;
Grand Lyon;Données temps réel;02/03/2022;23:15;1181;;;;;;
Grand Lyon;Données temps réel;02/03/2022;23:30;1158;;;;;;
Grand Lyon;Données temps réel;02/03/2022;23:45;ND;;;;;;
Grand Lyon;Données temps réel;03/03/2022;00:00;1096;;;;;;
Grand Lyon;Données temps réel;03/03/2022;00:15;1065;;;;;;
Grand Lyon;Données temps réel;03/03/2022;00:30;1044;;;;;;
Grand Lyon;Données temps réel;03/03/2022;00:45;1013;;;;;;
Grand Lyon;Données temps réel;03/03/2022;01:00;1017;;;;;;
Grand Lyon;Données temps réel;03/03/2022;01:15;1001;;;;;;
Grand Lyon;Données temps réel;03/03/2022;01:30;985;;;;;;
Grand Lyon;Données temps réel;03/03/2022;01:45;995;;;;;;
Grand Lyon;Données temps réel;03/03/2022;02:00;983;;;;;;
Grand Lyon;Données temps réel;03/03/2022;02:15;987;;;;;;
Grand Lyon;Données temps réel;03/03/2022;02:30;968;;;;;;
Grand Lyon;Données temps réel;03/03/2022;02:45;964;;;;;;
Grand Lyon;Données temps réel;03/03/2022;03:00;954;;;;;;
Grand Lyon;Données temps réel;03/03/2022;03:15;963;;;;;;
Grand Lyon;Données temps réel;03/03/2022;03:30;956;;;;;;
Grand Lyon;Données temps réel;03/03/2022;03:45;952;;;;;;
Grand Lyon;Données temps réel;03/03/2022;04:00;949;;;;;;
Grand Lyon;Données temps réel;03/03/2022;04:15;951;;;;;;
Grand Lyon;Données temps réel;03/03/2022;04:30;946;;;;;;
Grand Lyon;Données temps réel;03/03/2022;04:45;959;;;;;;
Grand Lyon;Données temps réel;03/03/2022;05:00;977;;;;;;
Grand Lyon;Données temps réel;03/03/2022;05:15;1003;;;;;;
Grand Lyon;Données temps réel;03/03/2022;05:30;1010;;;;;;
Grand Lyon;Données temps réel;03/03/2022;05:45;1045;;;;;;
Grand Lyon;Données temps réel;03/03/2022;06:00;1054;;;;;;
Grand Lyon;Données temps réel;03/03/2022;06:15;1093;;;;;;
Grand Lyon;Données temps réel;03/03/2022;06:30;1121;;;;;;
Grand Lyon;Données temps réel;03/03/2022;06:45;1151;;;;;;
Grand Lyon;Données temps réel;03/03/2022;07:00;1207;;;;;;
Grand Lyon;Données temps réel;03/03/2022;07:15;1224;;;;;;
Grand Lyon;Données temps réel;03/03/2022;07:30;1254;;;;;;
Grand Lyon;Données temps réel;03/03/2022;07:45;1279;;;;;;
Grand Lyon;Données temps réel;03/03/2022;08:00;1272;;;;;;
Grand Lyon;Données temps réel;03/03/2022;08:15;1291;;;;;;
Grand Lyon;Données temps réel;03/03/2022;08:30;1309;;;;;;
Grand Lyon;Données temps réel;03/03/2022;08:45;1311;;;;;;
Grand Lyon;Données temps réel;03/03/2022;09:00;1309;;;;;;
Grand Lyon;Données temps réel;03/03/2022;09:15;1308;;;;;;
Grand Lyon;Données temps réel;03/03/2022;09:30;1278;;;;;;
Grand Lyon;Données temps réel;03/03/2022;09:45;1307;;;;;;
Grand Lyon;Données temps réel;03/03/2022;10:00;1279;;;;;;
Grand Lyon;Données temps réel;03/03/2022;10:15;1282;;;;;;
Grand Lyon;Données temps réel;03/03/2022;10:30;1255;;;;;;
Grand Lyon;Données temps réel;03/03/2022;10:45;1260;;;;;;
Grand Lyon;Données temps réel;03/03/2022;11:00;1242;;;;;;
Grand Lyon;Données temps réel;03/03/2022;11:15;1231;;;;;;
Grand Lyon;Données temps réel;03/03/2022;11:30;1266;;;;;;
Grand Lyon;Données temps réel;03/03/2022;11:45;1263;;;;;;
Grand Lyon;Données temps réel;03/03/2022;12:00;1267;;;;;;
Grand Lyon;Données temps réel;03/03/2022;12:15;1265;;;;;;
Grand Lyon;Données temps réel;03/03/2022;12:30;1262;;;;;;
Grand Lyon;Données temps réel;03/03/2022;12:45;1262;;;;;;
Grand Lyon;Données temps réel;03/03/2022;13:00;1232;;;;;;
Grand Lyon;Données temps réel;03/03/2022;13:15;1228;;;;;;
Grand Lyon;Données temps réel;03/03/2022;13:30;1206;;;;;;
Grand Lyon;Données temps réel;03/03/2022;13:45;1217;;;;;;
Grand Lyon;Données temps réel;03/03/2022;14:00;1216;;;;;;
Grand Lyon;Données temps réel;03/03/2022;14:15;1182;;;;;;
Grand Lyon;Données temps réel;03/03/2022;14:30;1164;;;;;;
Grand Lyon;Données temps réel;03/03/2022;14:45;1136;;;;;;
Grand Lyon;Données temps réel;03/03/2022;15:00;1119;;;;;;
Grand Lyon;Données temps réel;03/03/2022;15:15;1122;;;;;;
Grand Lyon;Données temps réel;03/03/2022;15:30;1102;;;;;;
Grand Lyon;Données temps réel;03/03/2022;15:45;1102;;;;;;
Grand Lyon;Données temps réel;03/03/2022;16:00;1100;;;;;;
Grand Lyon;Données temps réel;03/03/2022;16:15;1093;;;;;;
Grand Lyon;Données temps réel;03/03/2022;16:30;1082;;;;;;
Grand Lyon;Données temps réel;03/03/2022;16:45;1074;;;;;;
Grand Lyon;Données temps réel;03/03/2022;17:00;1073;;;;;;
Grand Lyon;Données temps réel;03/03/2022;17:15;1081;;;;;;
Grand Lyon;Données temps réel;03/03/2022;17:30;1080;;;;;;
Grand Lyon;Données temps réel;03/03/2022;17:45;1109;;;;;;
Grand Lyon;Données temps réel;03/03/2022;18:00;1106;;;;;;
Grand Lyon;Données temps réel;03/03/2022;18:15;1146;;;;;;
Grand Lyon;Données temps réel;03/03/2022;18:30;1163;;;;;;
Grand Lyon;Données temps réel;03/03/2022;18:45;1218;;;;;;
Grand Lyon;Données temps réel;03/03/2022;19:00;1250;;;;;;
Grand Lyon;Données temps réel;03/03/2022;19:15;1255;;;;;;
Grand Lyon;Données temps réel;03/03/2022;19:30;1249;;;;;;
Grand Lyon;Données temps réel;03/03/2022;19:45;1253;;;;;;
Grand Lyon;Données temps réel;03/03/2022;20:00;1229;;;;;;
Grand Lyon;Données temps réel;03/03/2022;20:15;1216;;;;;;
Grand Lyon;Données temps réel;03/03/2022;20:30;1202;;;;;;
Grand Lyon;Données temps réel;03/03/2022;20:45;1182;;;;;;
Grand Lyon;Données temps réel;03/03/2022;21:00;1169;;;;;;
Grand Lyon;Données temps réel;03/03/2022;21:15;1159;;;;;;
Grand Lyon;Données temps réel;03/03/2022;21:30;1138;;;;;;
Grand Lyon;Données temps réel;03/03/2022;21:45;1128;;;;;;
Grand Lyon;Données temps réel;03/03/2022;22:00;1113;;;;;;
Grand Lyon;Données temps réel;03/03/2022;22:15;1109;;;;;;
Grand Lyon;Données temps réel;03/03/2022;22:30;1102;;;;;;
Grand Lyon;Données temps réel;03/03/2022;22:45;1169;;;;;;
Grand Lyon;Données temps réel;03/03/2022;23:00;1129;;;;;;
Grand Lyon;Données temps réel;03/03/2022;23:15;1124;;;;;;
Grand Lyon;Données temps réel;03/03/2022;23:30;1120;;;;;;
Grand Lyon;Données temps réel;03/03/2022;23:45;1088;;;;;;
Grand Lyon;Données temps réel;04/03/2022;00:00;1062;;;;;;
Grand Lyon;Données temps réel;04/03/2022;00:15;1045;;;;;;
Grand Lyon;Données temps réel;04/03/2022;00:30;1024;;;;;;
Grand Lyon;Données temps réel;04/03/2022;00:45;1003;;;;;;
Grand Lyon;Données temps réel;04/03/2022;01:00;989;;;;;;
Grand Lyon;Données temps réel;04/03/2022;01:15;987;;;;;;
Grand Lyon;Données temps réel;04/03/2022;01:30;973;;;;;;
Grand Lyon;Données temps réel;04/03/2022;01:45;980;;;;;;
Grand Lyon;Données temps réel;04/03/2022;02:00;958;;;;;;
Grand Lyon;Données temps réel;04/03/2022;02:15;959;;;;;;
Grand Lyon;Données temps réel;04/03/2022;02:30;947;;;;;;
Grand Lyon;Données temps réel;04/03/2022;02:45;958;;;;;;
Grand Lyon;Données temps réel;04/03/2022;03:00;940;;;;;;
Grand Lyon;Données temps réel;04/03/2022;03:15;945;;;;;;
Grand Lyon;Données temps réel;04/03/2022;03:30;939;;;;;;
Grand Lyon;Données temps réel;04/03/2022;03:45;936;;;;;;
Grand Lyon;Données temps réel;04/03/2022;04:00;938;;;;;;
Grand Lyon;Données temps réel;04/03/2022;04:15;952;;;;;;
Grand Lyon;Données temps réel;04/03/2022;04:30;950;;;;;;
Grand Lyon;Données temps réel;04/03/2022;04:45;956;;;;;;
Grand Lyon;Données temps réel;04/03/2022;05:00;970;;;;;;
Grand Lyon;Données temps réel;04/03/2022;05:15;987;;;;;;
Grand Lyon;Données temps réel;04/03/2022;05:30;1007;;;;;;
Grand Lyon;Données temps réel;04/03/2022;05:45;1013;;;;;;
Grand Lyon;Données temps réel;04/03/2022;06:00;1039;;;;;;
Grand Lyon;Données temps réel;04/03/2022;06:15;1095;;;;;;
Grand Lyon;Données temps réel;04/03/2022;06:30;1111;;;;;;
Grand Lyon;Données temps réel;04/03/2022;06:45;1150;;;;;;
Grand Lyon;Données temps réel;04/03/2022;07:00;1178;;;;;;
Grand Lyon;Données temps réel;04/03/2022;07:15;1212;;;;;;
Grand Lyon;Données temps réel;04/03/2022;07:30;1230;;;;;;
Grand Lyon;Données temps réel;04/03/2022;07:45;1241;;;;;;
Grand Lyon;Données temps réel;04/03/2022;08:00;1257;;;;;;
Grand Lyon;Données temps réel;04/03/2022;08:15;1265;;;;;;
Grand Lyon;Données temps réel;04/03/2022;08:30;1273;;;;;;
Grand Lyon;Données temps réel;04/03/2022;08:45;1291;;;;;;
Grand Lyon;Données temps réel;04/03/2022;09:00;1282;;;;;;
Grand Lyon;Données temps réel;04/03/2022;09:15;1279;;;;;;
Grand Lyon;Données temps réel;04/03/2022;09:30;1265;;;;;;
Grand Lyon;Données temps réel;04/03/2022;09:45;1248;;;;;;
Grand Lyon;Données temps réel;04/03/2022;10:00;1254;;;;;;
Grand Lyon;Données temps réel;04/03/2022;10:15;1241;;;;;;
Grand Lyon;Données temps réel;04/03/2022;10:30;1232;;;;;;
Grand Lyon;Données temps réel;04/03/2022;10:45;1227;;;;;;
Grand Lyon;Données temps réel;04/03/2022;11:00;1232;;;;;;
Grand Lyon;Données temps réel;04/03/2022;11:15;1219;;;;;;
Grand Lyon;Données temps réel;04/03/2022;11:30;1219;;;;;;
Grand Lyon;Données temps réel;04/03/2022;11:45;1224;;;;;;
Grand Lyon;Données temps réel;04/03/2022;12:00;1228;;;;;;
Grand Lyon;Données temps réel;04/03/2022;12:15;1223;;;;;;
Grand Lyon;Données temps réel;04/03/2022;12:30;1211;;;;;;
Grand Lyon;Données temps réel;04/03/2022;12:45;1216;;;;;;
Grand Lyon;Données temps réel;04/03/2022;13:00;1201;;;;;;
Grand Lyon;Données temps réel;04/03/2022;13:15;1193;;;;;;
Grand Lyon;Données temps réel;04/03/2022;13:30;1144;;;;;;
Grand Lyon;Données temps réel;04/03/2022;13:45;1166;;;;;;
Grand Lyon;Données temps réel;04/03/2022;14:00;1122;;;;;;
Grand Lyon;Données temps réel;04/03/2022;14:15;1117;;;;;;
Grand Lyon;Données temps réel;04/03/2022;14:30;1099;;;;;;
Grand Lyon;Données temps réel;04/03/2022;14:45;1075;;;;;;
Grand Lyon;Données temps réel;04/03/2022;15:00;1070;;;;;;
Grand Lyon;Données temps réel;04/03/2022;15:15;1070;;;;;;
Grand Lyon;Données temps réel;04/03/2022;15:30;1060;;;;;;
Grand Lyon;Données temps réel;04/03/2022;15:45;1054;;;;;;
Grand Lyon;Données temps réel;04/03/2022;16:00;1032;;;;;;
Grand Lyon;Données temps réel;04/03/2022;16:15;1048;;;;;;
Grand Lyon;Données temps réel;04/03/2022;16:30;1041;;;;;;
Grand Lyon;Données temps réel;04/03/2022;16:45;1032;;;;;;
Grand Lyon;Données temps réel;04/03/2022;17:00;1053;;;;;;
Grand Lyon;Données temps réel;04/03/2022;17:15;1044;;;;;;
Grand Lyon;Données temps réel;04/03/2022;17:30;1047;;;;;;
Grand Lyon;Données temps réel;04/03/2022;17:45;1071;;;;;;
Grand Lyon;Données temps réel;04/03/2022;18:00;1085;;;;;;
Grand Lyon;Données temps réel;04/03/2022;18:15;1115;;;;;;
Grand Lyon;Données temps réel;04/03/2022;18:30;1131;;;;;;
Grand Lyon;Données temps réel;04/03/2022;18:45;1175;;;;;;
Grand Lyon;Données temps réel;04/03/2022;19:00;1211;;;;;;
Grand Lyon;Données temps réel;04/03/2022;19:15;1236;;;;;;
Grand Lyon;Données temps réel;04/03/2022;19:30;1223;;;;;;
Grand Lyon;Données temps réel;04/03/2022;19:45;1223;;;;;;
Grand Lyon;Données temps réel;04/03/2022;20:00;1207;;;;;;
Grand Lyon;Données temps réel;04/03/2022;20:15;1180;;;;;;
Grand Lyon;Données temps réel;04/03/2022;20:30;1179;;;;;;
Grand Lyon;Données temps réel;04/03/2022;20:45;1158;;;;;;
Grand Lyon;Données temps réel;04/03/2022;21:00;1134;;;;;;
Grand Lyon;Données temps réel;04/03/2022;21:15;1116;;;;;;
Grand Lyon;Données temps réel;04/03/2022;21:30;1095;;;;;;
Grand Lyon;Données temps réel;04/03/2022;21:45;1085;;;;;;
Grand Lyon;Données temps réel;04/03/2022;22:00;1078;;;;;;
Grand Lyon;Données temps réel;04/03/2022;22:15;1084;;;;;;
Grand Lyon;Données temps réel;04/03/2022;22:30;1098;;;;;;
Grand Lyon;Données temps réel;04/03/2022;22:45;1149;;;;;;
Grand Lyon;Données temps réel;04/03/2022;23:00;1142;;;;;;
Grand Lyon;Données temps réel;04/03/2022;23:15;1153;;;;;;
Grand Lyon;Données temps réel;04/03/2022;23:30;1123;;;;;;
Grand Lyon;Données temps réel;04/03/2022;23:45;1112;;;;;;
Grand Lyon;Données temps réel;05/03/2022;00:00;1091;;;;;;
Grand Lyon;Données temps réel;05/03/2022;00:15;1064;;;;;;
Grand Lyon;Données temps réel;05/03/2022;00:30;1032;;;;;;
Grand Lyon;Données temps réel;05/03/2022;00:45;1022;;;;;;
Grand Lyon;Données temps réel;05/03/2022;01:00;995;;;;;;
Grand Lyon;Données temps réel;05/03/2022;01:15;1002;;;;;;
Grand Lyon;Données temps réel;05/03/2022;01:30;980;;;;;;
Grand Lyon;Données temps réel;05/03/2022;01:45;979;;;;;;
Grand Lyon;Données temps réel;05/03/2022;02:00;971;;;;;;
Grand Lyon;Données temps réel;05/03/2022;02:15;973;;;;;;
Grand Lyon;Données temps réel;05/03/2022;02:30;956;;;;;;
Grand Lyon;Données temps réel;05/03/2022;02:45;964;;;;;;
Grand Lyon;Données temps réel;05/03/2022;03:00;947;;;;;;
Grand Lyon;Données temps réel;05/03/2022;03:15;941;;;;;;
Grand Lyon;Données temps réel;05/03/2022;03:30;944;;;;;;
Grand Lyon;Données temps réel;05/03/2022;03:45;949;;;;;;
Grand Lyon;Données temps réel;05/03/2022;04:00;942;;;;;;
Grand Lyon;Données temps réel;05/03/2022;04:15;946;;;;;;
Grand Lyon;Données temps réel;05/03/2022;04:30;952;;;;;;
Grand Lyon;Données temps réel;05/03/2022;04:45;958;;;;;;
Grand Lyon;Données temps réel;05/03/2022;05:00;971;;;;;;
Grand Lyon;Données temps réel;05/03/2022;05:15;972;;;;;;
Grand Lyon;Données temps réel;05/03/2022;05:30;972;;;;;;
Grand Lyon;Données temps réel;05/03/2022;05:45;986;;;;;;
Grand Lyon;Données temps réel;05/03/2022;06:00;984;;;;;;
Grand Lyon;Données temps réel;05/03/2022;06:15;997;;;;;;
Grand Lyon;Données temps réel;05/03/2022;06:30;1014;;;;;;
Grand Lyon;Données temps réel;05/03/2022;06:45;1024;;;;;;
Grand Lyon;Données temps réel;05/03/2022;07:00;1014;;;;;;
Grand Lyon;Données temps réel;05/03/2022;07:15;1021;;;;;;
Grand Lyon;Données temps réel;05/03/2022;07:30;1037;;;;;;
Grand Lyon;Données temps réel;05/03/2022;07:45;1044;;;;;;
Grand Lyon;Données temps réel;05/03/2022;08:00;1050;;;;;;
Grand Lyon;Données temps réel;05/03/2022;08:15;1068;;;;;;
Grand Lyon;Données temps réel;05/03/2022;08:30;1087;;;;;;
Grand Lyon;Données temps réel;05/03/2022;08:45;1107;;;;;;
Grand Lyon;Données temps réel;05/03/2022;09:00;1113;;;;;;
Grand Lyon;Données temps réel;05/03/2022;09:15;1119;;;;;;
Grand Lyon;Données temps réel;05/03/2022;09:30;1115;;;;;;
Grand Lyon;Données temps réel;05/03/2022;09:45;1140;;;;;;
Grand Lyon;Données temps réel;05/03/2022;10:00;1131;;;;;;
Grand Lyon;Données temps réel;05/03/2022;10:15;1149;;;;;;
Grand Lyon;Données temps réel;05/03/2022;10:30;1124;;;;;;
Grand Lyon;Données temps réel;05/03/2022;10:45;1129;;;;;;
Grand Lyon;Données temps réel;05/03/2022;11:00;1126;;;;;;
Grand Lyon;Données temps réel;05/03/2022;11:15;1138;;;;;;
Grand Lyon;Données temps réel;05/03/2022;11:30;1121;;;;;;
Grand Lyon;Données temps réel;05/03/2022;11:45;1154;;;;;;
Grand Lyon;Données temps réel;05/03/2022;12:00;1138;;;;;;
Grand Lyon;Données temps réel;05/03/2022;12:15;1146;;;;;;
Grand Lyon;Données temps réel;05/03/2022;12:30;1134;;;;;;
Grand Lyon;Données temps réel;05/03/2022;12:45;1147;;;;;;
Grand Lyon;Données temps réel;05/03/2022;13:00;1130;;;;;;
Grand Lyon;Données temps réel;05/03/2022;13:15;1127;;;;;;
Grand Lyon;Données temps réel;05/03/2022;13:30;1085;;;;;;
Grand Lyon;Données temps réel;05/03/2022;13:45;1071;;;;;;
Grand Lyon;Données temps réel;05/03/2022;14:00;1064;;;;;;
Grand Lyon;Données temps réel;05/03/2022;14:15;1045;;;;;;
Grand Lyon;Données temps réel;05/03/2022;14:30;1017;;;;;;
Grand Lyon;Données temps réel;05/03/2022;14:45;1021;;;;;;
Grand Lyon;Données temps réel;05/03/2022;15:00;1000;;;;;;
Grand Lyon;Données temps réel;05/03/2022;15:15;996;;;;;;
Grand Lyon;Données temps réel;05/03/2022;15:30;987;;;;;;
Grand Lyon;Données temps réel;05/03/2022;15:45;976;;;;;;
Grand Lyon;Données temps réel;05/03/2022;16:00;974;;;;;;
Grand Lyon;Données temps réel;05/03/2022;16:15;981;;;;;;
Grand Lyon;Données temps réel;05/03/2022;16:30;970;;;;;;
Grand Lyon;Données temps réel;05/03/2022;16:45;978;;;;;;
Grand Lyon;Données temps réel;05/03/2022;17:00;967;;;;;;
Grand Lyon;Données temps réel;05/03/2022;17:15;989;;;;;;
Grand Lyon;Données temps réel;05/03/2022;17:30;991;;;;;;
Grand Lyon;Données temps réel;05/03/2022;17:45;1003;;;;;;
Grand Lyon;Données temps réel;05/03/2022;18:00;1006;;;;;;
Grand Lyon;Données temps réel;05/03/2022;18:15;1047;;;;;;
Grand Lyon;Données temps réel;05/03/2022;18:30;1069;;;;;;
Grand Lyon;Données temps réel;05/03/2022;18:45;1106;;;;;;
Grand Lyon;Données temps réel;05/03/2022;19:00;1155;;;;;;
Grand Lyon;Données temps réel;05/03/2022;19:15;1172;;;;;;
Grand Lyon;Données temps réel;05/03/2022;19:30;1176;;;;;;
Grand Lyon;Données temps réel;05/03/2022;19:45;1183;;;;;;
Grand Lyon;Données temps réel;05/03/2022;20:00;1179;;;;;;
Grand Lyon;Données temps réel;05/03/2022;20:15;1162;;;;;;
Grand Lyon;Données temps réel;05/03/2022;20:30;1155;;;;;;
Grand Lyon;Données temps réel;05/03/2022;20:45;1139;;;;;;
Grand Lyon;Données temps réel;05/03/2022;21:00;1128;;;;;;
Grand Lyon;Données temps réel;05/03/2022;21:15;1117;;;;;;
Grand Lyon;Données temps réel;05/03/2022;21:30;1103;;;;;;
Grand Lyon;Données temps réel;05/03/2022;21:45;1098;;;;;;
Grand Lyon;Données temps réel;05/03/2022;22:00;1098;;;;;;
Grand Lyon;Données temps réel;05/03/2022;22:15;1105;;;;;;
Grand Lyon;Données temps réel;05/03/2022;22:30;1115;;;;;;
Grand Lyon;Données temps réel;05/03/2022;22:45;1175;;;;;;
Grand Lyon;Données temps réel;05/03/2022;23:00;1154;;;;;;
