Périmètre;Nature;Date;Heures;Consommation;;;;;;
Bordeaux;Données temps réel;18/05/2018;16:45;321;;;;;;
Bordeaux;Données temps réel;18/05/2018;17:00;374;;;;;;
Bordeaux;Données temps réel;18/05/2018;17:15;356;;;;;;
Bordeaux;Données temps réel;18/05/2018;17:30;324;;;;;;
Bordeaux;Données temps réel;18/05/2018;17:45;335;;;;;;
Bordeaux;Données temps réel;18/05/2018;18:00;341;;;;;;
Bordeaux;Données temps réel;18/05/2018;18:15;360;;;;;;
Bordeaux;Données temps réel;18/05/2018;18:30;374;;;;;;
Bordeaux;Données temps réel;18/05/2018;18:45;393;;;;;;
Bordeaux;Données temps réel;18/05/2018;19:00;409;;;;;;
Bordeaux;Données temps réel;18/05/2018;19:15;448;;;;;;
Bordeaux;Données temps réel;18/05/2018;19:30;437;;;;;;
Bordeaux;Données temps réel;18/05/2018;19:45;441;;;;;;
Bordeaux;Données temps réel;18/05/2018;20:00;450;;;;;;
Bordeaux;Données temps réel;18/05/2018;20:15;463;;;;;;
Bordeaux;Données temps réel;18/05/2018;20:30;464;;;;;;
Bordeaux;Données temps réel;18/05/2018;20:45;465;;;;;;
Bordeaux;Données temps réel;18/05/2018;21:00;461;;;;;;
Bordeaux;Données temps réel;18/05/2018;21:15;456;;;;;;
Bordeaux;Données temps réel;18/05/2018;21:30;464;;;;;;
Bordeaux;Données temps réel;18/05/2018;21:45;469;;;;;;
Bordeaux;Données temps réel;18/05/2018;22:00;470;;;;;;
Bordeaux;Données temps réel;18/05/2018;22:15;487;;;;;;
Bordeaux;Données temps réel;18/05/2018;22:30;504;;;;;;
Bordeaux;Données temps réel;18/05/2018;22:45;554;;;;;;
Bordeaux;Données temps réel;18/05/2018;23:00;538;;;;;;
Bordeaux;Données temps réel;18/05/2018;23:15;523;;;;;;
Bordeaux;Données temps réel;18/05/2018;23:30;507;;;;;;
Bordeaux;Données temps réel;18/05/2018;23:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;00:00;481;;;;;;
Bordeaux;Données temps réel;19/05/2018;00:15;486;;;;;;
Bordeaux;Données temps réel;19/05/2018;00:30;463;;;;;;
Bordeaux;Données temps réel;19/05/2018;00:45;449;;;;;;
Bordeaux;Données temps réel;19/05/2018;01:00;447;;;;;;
Bordeaux;Données temps réel;19/05/2018;01:15;446;;;;;;
Bordeaux;Données temps réel;19/05/2018;01:30;438;;;;;;
Bordeaux;Données temps réel;19/05/2018;01:45;430;;;;;;
Bordeaux;Données temps réel;19/05/2018;02:00;436;;;;;;
Bordeaux;Données temps réel;19/05/2018;02:15;445;;;;;;
Bordeaux;Données temps réel;19/05/2018;02:30;422;;;;;;
Bordeaux;Données temps réel;19/05/2018;02:45;412;;;;;;
Bordeaux;Données temps réel;19/05/2018;03:00;397;;;;;;
Bordeaux;Données temps réel;19/05/2018;03:15;391;;;;;;
Bordeaux;Données temps réel;19/05/2018;03:30;385;;;;;;
Bordeaux;Données temps réel;19/05/2018;03:45;376;;;;;;
Bordeaux;Données temps réel;19/05/2018;04:00;372;;;;;;
Bordeaux;Données temps réel;19/05/2018;04:15;371;;;;;;
Bordeaux;Données temps réel;19/05/2018;04:30;363;;;;;;
Bordeaux;Données temps réel;19/05/2018;04:45;375;;;;;;
Bordeaux;Données temps réel;19/05/2018;05:00;374;;;;;;
Bordeaux;Données temps réel;19/05/2018;05:15;381;;;;;;
Bordeaux;Données temps réel;19/05/2018;05:30;375;;;;;;
Bordeaux;Données temps réel;19/05/2018;05:45;380;;;;;;
Bordeaux;Données temps réel;19/05/2018;06:00;386;;;;;;
Bordeaux;Données temps réel;19/05/2018;06:15;378;;;;;;
Bordeaux;Données temps réel;19/05/2018;06:30;380;;;;;;
Bordeaux;Données temps réel;19/05/2018;06:45;370;;;;;;
Bordeaux;Données temps réel;19/05/2018;07:00;370;;;;;;
Bordeaux;Données temps réel;19/05/2018;07:15;374;;;;;;
Bordeaux;Données temps réel;19/05/2018;07:30;360;;;;;;
Bordeaux;Données temps réel;19/05/2018;07:45;359;;;;;;
Bordeaux;Données temps réel;19/05/2018;08:00;350;;;;;;
Bordeaux;Données temps réel;19/05/2018;08:15;351;;;;;;
Bordeaux;Données temps réel;19/05/2018;08:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;08:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;09:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;09:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;09:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;09:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;10:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;10:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;10:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;10:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;11:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;11:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;11:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;11:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;12:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;12:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;12:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;12:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;13:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;13:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;13:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;13:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;14:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;14:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;14:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;14:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;15:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;15:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;15:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;15:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;16:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;16:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;16:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;16:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;17:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;17:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;17:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;17:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;18:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;18:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;18:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;18:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;19:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;19:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;19:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;19:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;20:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;20:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;20:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;20:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;21:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;21:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;21:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;21:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;22:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;22:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;22:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;22:45;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;23:00;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;23:15;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;23:30;ND;;;;;;
Bordeaux;Données temps réel;19/05/2018;23:45;ND;;;;;;
Bordeaux;Données temps réel;20/05/2018;00:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;00:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;00:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;00:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;01:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;01:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;01:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;01:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;02:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;02:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;02:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;02:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;03:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;03:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;03:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;03:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;04:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;04:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;04:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;04:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;05:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;05:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;05:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;05:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;06:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;06:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;06:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;06:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;07:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;07:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;07:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;07:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;08:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;08:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;08:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;08:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;09:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;09:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;09:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;09:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;10:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;10:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;10:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;10:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;11:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;11:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;11:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;11:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;12:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;12:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;12:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;12:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;13:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;13:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;13:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;13:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;14:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;14:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;14:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;14:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;15:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;15:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;15:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;15:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;16:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;16:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;16:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;16:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;17:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;17:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;17:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;17:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;18:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;18:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;18:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;18:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;19:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;19:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;19:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;19:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;20:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;20:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;20:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;20:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;21:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;21:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;21:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;21:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;22:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;22:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;22:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;22:45;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;23:00;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;23:15;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;23:30;2;;;;;;
Bordeaux;Données temps réel;20/05/2018;23:45;2;;;;;;
Bordeaux;Données temps réel;21/05/2018;00:00;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;00:15;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;00:30;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;00:45;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;01:00;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;01:15;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;01:30;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;01:45;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;02:00;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;02:15;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;02:30;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;02:45;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;03:00;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;03:15;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;03:30;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;03:45;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;04:00;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;04:15;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;04:30;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;04:45;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;05:00;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;05:15;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;05:30;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;05:45;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;06:00;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;06:15;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;06:30;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;06:45;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;07:00;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;07:15;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;07:30;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;07:45;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;08:00;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;08:15;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;08:30;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;08:45;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;09:00;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;09:15;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;09:30;ND;;;;;;
Bordeaux;Données temps réel;21/05/2018;09:45;271;;;;;;
Bordeaux;Données temps réel;21/05/2018;10:00;274;;;;;;
Bordeaux;Données temps réel;21/05/2018;10:15;350;;;;;;
Bordeaux;Données temps réel;21/05/2018;10:30;258;;;;;;
Bordeaux;Données temps réel;21/05/2018;10:45;280;;;;;;
Bordeaux;Données temps réel;21/05/2018;11:00;282;;;;;;
Bordeaux;Données temps réel;21/05/2018;11:15;264;;;;;;
Bordeaux;Données temps réel;21/05/2018;11:30;297;;;;;;
Bordeaux;Données temps réel;21/05/2018;11:45;353;;;;;;
Bordeaux;Données temps réel;21/05/2018;12:00;360;;;;;;
Bordeaux;Données temps réel;21/05/2018;12:15;379;;;;;;
Bordeaux;Données temps réel;21/05/2018;12:30;396;;;;;;
Bordeaux;Données temps réel;21/05/2018;12:45;387;;;;;;
Bordeaux;Données temps réel;21/05/2018;13:00;289;;;;;;
Bordeaux;Données temps réel;21/05/2018;13:15;279;;;;;;
Bordeaux;Données temps réel;21/05/2018;13:30;273;;;;;;
Bordeaux;Données temps réel;21/05/2018;13:45;286;;;;;;
Bordeaux;Données temps réel;21/05/2018;14:00;291;;;;;;
Bordeaux;Données temps réel;21/05/2018;14:15;295;;;;;;
Bordeaux;Données temps réel;21/05/2018;14:30;331;;;;;;
Bordeaux;Données temps réel;21/05/2018;14:45;341;;;;;;
Bordeaux;Données temps réel;21/05/2018;15:00;256;;;;;;
Bordeaux;Données temps réel;21/05/2018;15:15;283;;;;;;
Bordeaux;Données temps réel;21/05/2018;15:30;348;;;;;;
Bordeaux;Données temps réel;21/05/2018;15:45;302;;;;;;
Bordeaux;Données temps réel;21/05/2018;16:00;333;;;;;;
Bordeaux;Données temps réel;21/05/2018;16:15;307;;;;;;
Bordeaux;Données temps réel;21/05/2018;16:30;341;;;;;;
Bordeaux;Données temps réel;21/05/2018;16:45;365;;;;;;
Bordeaux;Données temps réel;21/05/2018;17:00;353;;;;;;
Bordeaux;Données temps réel;21/05/2018;17:15;309;;;;;;
Bordeaux;Données temps réel;21/05/2018;17:30;320;;;;;;
Bordeaux;Données temps réel;21/05/2018;17:45;268;;;;;;
Bordeaux;Données temps réel;21/05/2018;18:00;285;;;;;;
Bordeaux;Données temps réel;21/05/2018;18:15;310;;;;;;
Bordeaux;Données temps réel;21/05/2018;18:30;327;;;;;;
Bordeaux;Données temps réel;21/05/2018;18:45;347;;;;;;
Bordeaux;Données temps réel;21/05/2018;19:00;366;;;;;;
Bordeaux;Données temps réel;21/05/2018;19:15;412;;;;;;
Bordeaux;Données temps réel;21/05/2018;19:30;428;;;;;;
Bordeaux;Données temps réel;21/05/2018;19:45;442;;;;;;
Bordeaux;Données temps réel;21/05/2018;20:00;448;;;;;;
Bordeaux;Données temps réel;21/05/2018;20:15;442;;;;;;
Bordeaux;Données temps réel;21/05/2018;20:30;441;;;;;;
Bordeaux;Données temps réel;21/05/2018;20:45;445;;;;;;
Bordeaux;Données temps réel;21/05/2018;21:00;445;;;;;;
Bordeaux;Données temps réel;21/05/2018;21:15;456;;;;;;
Bordeaux;Données temps réel;21/05/2018;21:30;451;;;;;;
Bordeaux;Données temps réel;21/05/2018;21:45;446;;;;;;
Bordeaux;Données temps réel;21/05/2018;22:00;456;;;;;;
Bordeaux;Données temps réel;21/05/2018;22:15;453;;;;;;
Bordeaux;Données temps réel;21/05/2018;22:30;493;;;;;;
Bordeaux;Données temps réel;21/05/2018;22:45;537;;;;;;
Bordeaux;Données temps réel;21/05/2018;23:00;523;;;;;;
Bordeaux;Données temps réel;21/05/2018;23:15;503;;;;;;
Bordeaux;Données temps réel;21/05/2018;23:30;495;;;;;;
Bordeaux;Données temps réel;21/05/2018;23:45;476;;;;;;
Bordeaux;Données temps réel;22/05/2018;00:00;471;;;;;;
Bordeaux;Données temps réel;22/05/2018;00:15;475;;;;;;
Bordeaux;Données temps réel;22/05/2018;00:30;458;;;;;;
Bordeaux;Données temps réel;22/05/2018;00:45;439;;;;;;
Bordeaux;Données temps réel;22/05/2018;01:00;434;;;;;;
Bordeaux;Données temps réel;22/05/2018;01:15;440;;;;;;
Bordeaux;Données temps réel;22/05/2018;01:30;419;;;;;;
Bordeaux;Données temps réel;22/05/2018;01:45;409;;;;;;
Bordeaux;Données temps réel;22/05/2018;02:00;424;;;;;;
Bordeaux;Données temps réel;22/05/2018;02:15;441;;;;;;
Bordeaux;Données temps réel;22/05/2018;02:30;423;;;;;;
Bordeaux;Données temps réel;22/05/2018;02:45;409;;;;;;
Bordeaux;Données temps réel;22/05/2018;03:00;392;;;;;;
Bordeaux;Données temps réel;22/05/2018;03:15;389;;;;;;
Bordeaux;Données temps réel;22/05/2018;03:30;383;;;;;;
Bordeaux;Données temps réel;22/05/2018;03:45;377;;;;;;
Bordeaux;Données temps réel;22/05/2018;04:00;368;;;;;;
Bordeaux;Données temps réel;22/05/2018;04:15;361;;;;;;
Bordeaux;Données temps réel;22/05/2018;04:30;366;;;;;;
Bordeaux;Données temps réel;22/05/2018;04:45;375;;;;;;
Bordeaux;Données temps réel;22/05/2018;05:00;390;;;;;;
Bordeaux;Données temps réel;22/05/2018;05:15;383;;;;;;
Bordeaux;Données temps réel;22/05/2018;05:30;397;;;;;;
Bordeaux;Données temps réel;22/05/2018;05:45;396;;;;;;
Bordeaux;Données temps réel;22/05/2018;06:00;417;;;;;;
Bordeaux;Données temps réel;22/05/2018;06:15;412;;;;;;
Bordeaux;Données temps réel;22/05/2018;06:30;422;;;;;;
Bordeaux;Données temps réel;22/05/2018;06:45;435;;;;;;
Bordeaux;Données temps réel;22/05/2018;07:00;443;;;;;;
Bordeaux;Données temps réel;22/05/2018;07:15;455;;;;;;
Bordeaux;Données temps réel;22/05/2018;07:30;467;;;;;;
Bordeaux;Données temps réel;22/05/2018;07:45;463;;;;;;
Bordeaux;Données temps réel;22/05/2018;08:00;453;;;;;;
Bordeaux;Données temps réel;22/05/2018;08:15;437;;;;;;
Bordeaux;Données temps réel;22/05/2018;08:30;422;;;;;;
Bordeaux;Données temps réel;22/05/2018;08:45;418;;;;;;
Bordeaux;Données temps réel;22/05/2018;09:00;413;;;;;;
Bordeaux;Données temps réel;22/05/2018;09:15;410;;;;;;
Bordeaux;Données temps réel;22/05/2018;09:30;393;;;;;;
Bordeaux;Données temps réel;22/05/2018;09:45;374;;;;;;
Bordeaux;Données temps réel;22/05/2018;10:00;365;;;;;;
