"année";"nom territoire";"code insee";"nom commune";"nom réseau";"indicateur";"unités";"valeur"
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biogaz";"MWh";0
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biomasse solide";"MWh";0
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaleur fatale";"MWh";6656,12
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production charbon";"MWh";0
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaudiere électrique";"MWh";0
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production enr hors bois";"MWh";0
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production gaz naturel";"MWh";2154,36
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production produits pétroliers ";"MWh";43,53
"2018";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production totale";"MWh";8854
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"niveau de rejet en CO2 des réseaux";"MWh";0
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"densité";"MWh";2505,39
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"longueur réseau";"MWh";0,44
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production autres";"MWh";0
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biogaz";"MWh";0
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biomasse solide";"MWh";881,9
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaleur fatale";"MWh";0
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production charbon";"MWh";0
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaudiere électrique";"MWh";0
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production enr hors bois";"MWh";0
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production gaz naturel";"MWh";0
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production produits pétroliers ";"MWh";220,48
"2018";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production totale";"MWh";1102,37
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"densité";"MWh";4858,04
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"longueur réseau";"MWh";5,5
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production autres";"MWh";0
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biogaz";"MWh";0
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biomasse solide";"MWh";4548,54
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaleur fatale";"MWh";22057,28
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production charbon";"MWh";0
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaudiere électrique";"MWh";0
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production enr hors bois";"MWh";0
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production gaz naturel";"MWh";113,4
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production produits pétroliers ";"MWh";0
"2018";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production totale";"MWh";26719,22
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"niveau de rejet en CO2 des réseaux";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"niveau de rejet en CO2 des réseaux";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"densité";"MWh";885,98
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"densité";"MWh";2006,67
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"longueur réseau";"MWh";0,5
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"longueur réseau";"MWh";0,3
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"production autres";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"production autres";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"production biogaz";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"production biogaz";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"production biomasse solide";"MWh";251,45
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"production biomasse solide";"MWh";501,22
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaleur fatale";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaleur fatale";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"production charbon";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"production charbon";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaudiere électrique";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaudiere électrique";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"production enr hors bois";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"production enr hors bois";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"production gaz naturel";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"production gaz naturel";"MWh";0
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"production produits pétroliers ";"MWh";191,54
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"production produits pétroliers ";"MWh";100,78
"2018";"Rhône";"69269";"Yzeron";"LE BOURG";"production totale";"MWh";442,99
"2018";"Rhône";"69269";"Yzeron";"LES COMBES";"production totale";"MWh";602
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"niveau de rejet en CO2 des réseaux";"MWh";0,09
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"densité";"MWh";4847,5
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"longueur réseau";"MWh";2
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production autres";"MWh";0
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biogaz";"MWh";0
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biomasse solide";"MWh";0
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaleur fatale";"MWh";6382,2
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production charbon";"MWh";0
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaudiere électrique";"MWh";0
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production enr hors bois";"MWh";0
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production gaz naturel";"MWh";3269,25
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production produits pétroliers ";"MWh";43,55
"2017";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production totale";"MWh";9695
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"niveau de rejet en CO2 des réseaux";"MWh";0
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"densité";"MWh";2786,81
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"longueur réseau";"MWh";0,44
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production autres";"MWh";0
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biogaz";"MWh";0
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biomasse solide";"MWh";980,96
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaleur fatale";"MWh";0
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production charbon";"MWh";0
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaudiere électrique";"MWh";0
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production enr hors bois";"MWh";0
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production gaz naturel";"MWh";0
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production produits pétroliers ";"MWh";245,24
"2017";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production totale";"MWh";1226,2
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0,02
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"densité";"MWh";5183,58
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"longueur réseau";"MWh";5,5
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production autres";"MWh";0
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biogaz";"MWh";0
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biomasse solide";"MWh";6493,86
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaleur fatale";"MWh";20132,6
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production charbon";"MWh";0
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaudiere électrique";"MWh";0
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production enr hors bois";"MWh";0
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production gaz naturel";"MWh";1883,25
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production produits pétroliers ";"MWh";0
"2017";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production totale";"MWh";28509,71
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"niveau de rejet en CO2 des réseaux";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"niveau de rejet en CO2 des réseaux";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"densité";"MWh";985,5
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"densité";"MWh";2093,33
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"longueur réseau";"MWh";0,5
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"longueur réseau";"MWh";0,3
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"production autres";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"production autres";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"production biogaz";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"production biogaz";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"production biomasse solide";"MWh";279,7
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"production biomasse solide";"MWh";526,52
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaleur fatale";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaleur fatale";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"production charbon";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"production charbon";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaudiere électrique";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaudiere électrique";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"production enr hors bois";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"production enr hors bois";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"production gaz naturel";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"production gaz naturel";"MWh";0
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"production produits pétroliers ";"MWh";213,05
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"production produits pétroliers ";"MWh";101,48
"2017";"Rhône";"69269";"Yzeron";"LE BOURG";"production totale";"MWh";492,75
"2017";"Rhône";"69269";"Yzeron";"LES COMBES";"production totale";"MWh";628
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"niveau de rejet en CO2 des réseaux";"MWh";0,09
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"densité";"MWh";5188
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"longueur réseau";"MWh";2
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production autres";"MWh";0
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biogaz";"MWh";0
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biomasse solide";"MWh";0
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaleur fatale";"MWh";6262,6
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production charbon";"MWh";0
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaudiere électrique";"MWh";0
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production enr hors bois";"MWh";0
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production gaz naturel";"MWh";4069,84
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production produits pétroliers ";"MWh";43,56
"2016";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production totale";"MWh";10376
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"niveau de rejet en CO2 des réseaux";"MWh";0
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"densité";"MWh";2878,46
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"longueur réseau";"MWh";0,44
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production autres";"MWh";0
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biogaz";"MWh";0
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biomasse solide";"MWh";1013,22
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaleur fatale";"MWh";0
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production charbon";"MWh";0
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaudiere électrique";"MWh";0
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production enr hors bois";"MWh";0
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production gaz naturel";"MWh";0
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production produits pétroliers ";"MWh";253,3
"2016";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production totale";"MWh";1266,52
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"densité";"MWh";5802,49
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"longueur réseau";"MWh";5,5
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production autres";"MWh";0
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biogaz";"MWh";0
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biomasse solide";"MWh";5542,7
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaleur fatale";"MWh";25855
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production charbon";"MWh";0
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaudiere électrique";"MWh";0
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production enr hors bois";"MWh";0
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production gaz naturel";"MWh";515,97
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production produits pétroliers ";"MWh";0
"2016";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production totale";"MWh";31913,67
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"niveau de rejet en CO2 des réseaux";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"niveau de rejet en CO2 des réseaux";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"densité";"MWh";1132
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"densité";"MWh";2290,23
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"longueur réseau";"MWh";0,5
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"longueur réseau";"MWh";0,3
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"production autres";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"production autres";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"production biogaz";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"production biogaz";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"production biomasse solide";"MWh";322,26
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"production biomasse solide";"MWh";584,16
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaleur fatale";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaleur fatale";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"production charbon";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"production charbon";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaudiere électrique";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaudiere électrique";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"production enr hors bois";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"production enr hors bois";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"production gaz naturel";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"production gaz naturel";"MWh";0
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"production produits pétroliers ";"MWh";243,74
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"production produits pétroliers ";"MWh";102,91
"2016";"Rhône";"69269";"Yzeron";"LE BOURG";"production totale";"MWh";566
"2016";"Rhône";"69269";"Yzeron";"LES COMBES";"production totale";"MWh";687,07
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"niveau de rejet en CO2 des réseaux";"MWh";0,1
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"densité";"MWh";5111
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"longueur réseau";"MWh";2
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production autres";"MWh";0
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biogaz";"MWh";0
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production biomasse solide";"MWh";0
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaleur fatale";"MWh";5898,76
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production charbon";"MWh";0
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production chaudiere électrique";"MWh";0
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production enr hors bois";"MWh";0
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production gaz naturel";"MWh";4279,69
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production produits pétroliers ";"MWh";43,56
"2015";"Rhône";"69092";"Gleizé";"Qartier Belleroche Ouest";"production totale";"MWh";10222
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"niveau de rejet en CO2 des réseaux";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"niveau de rejet en CO2 des réseaux";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"densité";"MWh";2618,43
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"densité";"MWh";2849,01
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"longueur réseau";"MWh";0,44
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"longueur réseau";"MWh";0,31
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production autres";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production autres";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biogaz";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production biogaz";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production biomasse solide";"MWh";921,69
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production biomasse solide";"MWh";892,64
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaleur fatale";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production chaleur fatale";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production charbon";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production charbon";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production chaudiere électrique";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production chaudiere électrique";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production enr hors bois";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production enr hors bois";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production gaz naturel";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production gaz naturel";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production produits pétroliers ";"MWh";230,42
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production produits pétroliers ";"MWh";0
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"Lamure-sur-Azergues";"production totale";"MWh";1152,11
"2015";"Rhône";"69107";"Lamure-sur-Azergues";"RESEAU DE CHALEUR COMMUNAL";"production totale";"MWh";892,64
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"niveau de rejet en CO2 des réseaux";"MWh";0
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"densité";"MWh";4812,91
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"longueur réseau";"MWh";5,5
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production autres";"MWh";0
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biogaz";"MWh";0
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production biomasse solide";"MWh";5686,32
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaleur fatale";"MWh";20369,96
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production charbon";"MWh";0
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production chaudiere électrique";"MWh";0
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production enr hors bois";"MWh";0
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production gaz naturel";"MWh";414,72
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production produits pétroliers ";"MWh";0
"2015";"Rhône";"69264";"Villefranche-sur-Saône";"UIOM Villefranche";"production totale";"MWh";26471
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"niveau de rejet en CO2 des réseaux";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"niveau de rejet en CO2 des réseaux";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"densité";"MWh";925,96
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"densité";"MWh";2096,67
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"longueur réseau";"MWh";0,5
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"longueur réseau";"MWh";0,3
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"production autres";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"production autres";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"production biogaz";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"production biogaz";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"production biomasse solide";"MWh";258,04
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"production biomasse solide";"MWh";527,49
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaleur fatale";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaleur fatale";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"production charbon";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"production charbon";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"production chaudiere électrique";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"production chaudiere électrique";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"production enr hors bois";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"production enr hors bois";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"production gaz naturel";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LES COMBES";"production gaz naturel";"MWh";0
"2015";"Rhône";"69269";"Yzeron";"LE BOURG";"production produits pétroliers ";"MWh";204,94
