Code commune - Code de la zone;Code commune - Libellé de la zone;Classe de véhicule;Catégorie de véhicule;Carburant;Vignette Crit'Air;Parc de véhicule au 1er janvier 2011 (en nombre de véhicules);Parc de véhicule au 1er janvier 2012 (en nombre de véhicules);Parc de véhicule au 1er janvier 2013 (en nombre de véhicules);Parc de véhicule au 1er janvier 2014 (en nombre de véhicules);Parc de véhicule au 1er janvier 2015 (en nombre de véhicules);Parc de véhicule au 1er janvier 2016 (en nombre de véhicules);Parc de véhicule au 1er janvier 2017 (en nombre de véhicules);Parc de véhicule au 1er janvier 2018 (en nombre de véhicules);Parc de véhicule au 1er janvier 2019 (en nombre de véhicules);Parc de véhicule au 1er janvier 2020 (en nombre de véhicules);Parc de véhicule au 1er janvier 2021 (en nombre de véhicules);Parc de véhicule au 1er janvier 2022 (en nombre de véhicules)
69152;Pierre-Bénite;vp;Véhicule particulier;Gaz et inconnu;Inconnu;0;0;0;0;0;0;0;1;0;0;0;0
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 2;15;46;76;112;131;144;155;175;182;194;198;205
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 3;127;130;126;119;112;107;98;96;93;79;72;65
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 4;121;102;94;93;83;71;70;65;54;46;38;29
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Crit'Air 5;20;21;16;13;11;7;5;5;5;3;4;2
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Diesel;Non classé;38;27;30;26;20;21;17;11;6;4;4;3
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;1;1;0;1;2;1
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;1;1;0;0;0;1;1;1;2;4;7;11
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;1;1;3;4;6;10;14;21
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Essence;Crit'Air 1;6;22;31;48;67;83;102;139;180;200;220;242
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Essence;Crit'Air 2;74;74;75;68;68;62;56;57;53;46;46;45
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Essence;Crit'Air 3;100;94;90;80;81;73;70;66;63;51;48;50
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Essence;Non classé;72;69;59;50;47;37;28;22;22;19;13;8
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;1;1;2;1;4;8;9;12;16
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;2;4;4;4;5;4;3;4;4;3;2;2
69153;Poleymieux-au-Mont-d'Or;vp;Véhicule particulier;Gaz et inconnu;Non classé;5;1;1;0;0;0;0;0;0;0;0;0
69154;Pollionnay;vp;Véhicule particulier;Diesel;Crit'Air 2;20;74;127;175;230;292;346;383;429;454;453;470
69154;Pollionnay;vp;Véhicule particulier;Diesel;Crit'Air 3;257;286;281;301;325;303;297;305;288;251;234;219
69154;Pollionnay;vp;Véhicule particulier;Diesel;Crit'Air 4;163;157;163;162;175;157;140;131;110;90;82;75
69154;Pollionnay;vp;Véhicule particulier;Diesel;Crit'Air 5;56;45;44;48;39;38;38;34;29;25;18;14
69154;Pollionnay;vp;Véhicule particulier;Diesel;Non classé;80;77;60;53;49;46;34;26;14;3;3;5
69154;Pollionnay;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;1;2;3;2;3;2;4;5;8
69154;Pollionnay;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;0;1;2;1;0;0;3;6;15
69154;Pollionnay;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;2;2;3;6;8;8;5;16;25
69154;Pollionnay;vp;Véhicule particulier;Essence;Crit'Air 1;8;33;49;90;120;163;202;285;347;404;489;538
69154;Pollionnay;vp;Véhicule particulier;Essence;Crit'Air 2;102;113;124;126;123;125;130;129;130;129;123;118
69154;Pollionnay;vp;Véhicule particulier;Essence;Crit'Air 3;175;170;171;166;158;159;144;133;134;129;108;92
69154;Pollionnay;vp;Véhicule particulier;Essence;Non classé;140;127;104;90;90;84;83;74;58;41;31;33
69154;Pollionnay;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;1;2;2;3;7;10;16;19;29;40
69154;Pollionnay;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;5;5;4;4;4;4;5;5;5;4;6;6
69154;Pollionnay;vp;Véhicule particulier;Gaz et inconnu;Non classé;8;0;1;0;0;0;1;1;0;0;0;0
69155;Pomeys;vp;Véhicule particulier;Diesel;Crit'Air 2;5;21;47;89;138;163;172;201;230;254;242;248
69155;Pomeys;vp;Véhicule particulier;Diesel;Crit'Air 3;143;161;184;192;188;182;179;163;154;149;129;121
69155;Pomeys;vp;Véhicule particulier;Diesel;Crit'Air 4;155;139;143;145;142;129;124;106;89;70;52;45
69155;Pomeys;vp;Véhicule particulier;Diesel;Crit'Air 5;44;42;45;37;37;31;33;25;23;18;13;11
69155;Pomeys;vp;Véhicule particulier;Diesel;Non classé;72;63;53;43;37;30;27;21;12;9;5;2
69155;Pomeys;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;1;2;3;4;4;1;2
69155;Pomeys;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;0;0;0;0;0;0;0;2;5
69155;Pomeys;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;0;0;0;3;3;9;9
69155;Pomeys;vp;Véhicule particulier;Essence;Crit'Air 1;0;7;8;16;27;37;51;74;120;140;160;181
69155;Pomeys;vp;Véhicule particulier;Essence;Crit'Air 2;38;36;40;45;44;45;44;38;37;38;40;39
69155;Pomeys;vp;Véhicule particulier;Essence;Crit'Air 3;98;110;110;108;97;89;82;88;91;76;69;58
69155;Pomeys;vp;Véhicule particulier;Essence;Non classé;82;67;63;52;45;40;30;23;19;8;8;7
69155;Pomeys;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;2;2;1;3;3;5;11
69155;Pomeys;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;2;1;1;1;1;1;1;1;1;1;5;11
69155;Pomeys;vp;Véhicule particulier;Gaz et inconnu;Non classé;6;1;0;0;0;0;0;0;0;0;0;0
69156;Pommiers;vp;Véhicule particulier;Diesel;Crit'Air 2;20;98;176;250;301;363;427;484;508;527;522;510
69156;Pommiers;vp;Véhicule particulier;Diesel;Crit'Air 3;338;344;332;341;337;339;322;302;267;250;227;183
69156;Pommiers;vp;Véhicule particulier;Diesel;Crit'Air 4;226;196;190;192;190;175;147;133;110;88;63;60
69156;Pommiers;vp;Véhicule particulier;Diesel;Crit'Air 5;67;68;62;48;38;30;32;30;28;21;19;14
69156;Pommiers;vp;Véhicule particulier;Diesel;Non classé;112;95;91;76;69;59;41;35;17;12;9;8
69156;Pommiers;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;2;4;2;2;4;4;4;3;3;8
69156;Pommiers;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;1;1;1;1;1;0;2;6;18
69156;Pommiers;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;2;2;1;2;3;5;11;13;33
69156;Pommiers;vp;Véhicule particulier;Essence;Crit'Air 1;27;51;75;111;128;165;228;287;369;441;486;526
69156;Pommiers;vp;Véhicule particulier;Essence;Crit'Air 2;152;149;151;140;134;138;132;122;127;130;129;120
69156;Pommiers;vp;Véhicule particulier;Essence;Crit'Air 3;227;217;221;206;196;196;185;165;158;136;114;101
69156;Pommiers;vp;Véhicule particulier;Essence;Non classé;158;139;120;94;85;77;72;61;43;35;38;31
69156;Pommiers;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;1;4;5;9;10;18;18;28;37;65
69156;Pommiers;vp;Véhicule particulier;Essence HNR;Crit'Air 2;1;1;1;1;1;1;1;1;0;0;0;0
69156;Pommiers;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;4;4;5;6;4;5;3;3;3;2;2;8
69156;Pommiers;vp;Véhicule particulier;Gaz et inconnu;Non classé;12;3;3;3;3;3;2;2;2;0;0;0
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Diesel;Crit'Air 2;50;168;307;429;563;671;788;893;972;1040;1090;1118
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Diesel;Crit'Air 3;693;699;710;714;701;708;689;665;627;587;558;518
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Diesel;Crit'Air 4;577;567;521;487;474;449;412;369;335;319;279;247
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Diesel;Crit'Air 5;179;158;132;120;96;93;87;74;63;62;53;42
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Diesel;Non classé;330;288;244;222;176;169;134;103;80;43;26;25
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;1;1;5;8;9;10;9;8;10;10
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;0;0;2;1;2;5;5;11;26
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;3;3;5;4;5;8;21;37
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Essence;Crit'Air 1;20;69;111;146;211;291;348;465;586;706;807;893
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Essence;Crit'Air 2;204;213;217;216;217;227;228;226;230;215;208;211
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Essence;Crit'Air 3;442;419;406;398;386;372;365;339;323;306;251;228
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Essence;Non classé;426;375;325;285;236;198;169;156;126;98;82;79
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;1;1;2;2;3;4;6;16;22;37;56
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Essence HNR;Crit'Air 2;0;0;0;0;0;0;0;1;0;1;2;1
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;14;12;12;11;13;14;13;13;13;12;13;10
69157;Vindry-sur-Turdine;vp;Véhicule particulier;Gaz et inconnu;Non classé;28;3;3;2;2;2;2;2;1;0;0;0
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Diesel;Crit'Air 2;58;168;274;396;463;518;604;658;702;754;796;805
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Diesel;Crit'Air 3;508;526;520;518;505;501;490;477;459;422;395;352
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Diesel;Crit'Air 4;363;328;314;274;271;243;235;215;198;173;141;124
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Diesel;Crit'Air 5;105;108;99;87;79;75;70;55;43;38;29;27
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Diesel;Non classé;182;166;151;122;102;84;64;51;35;24;18;13
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;1;1;4;5;3;5;7
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;1;1;1;1;1;2;4;3;6;4;7;14
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;1;3;8;10;15;28;38
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Essence;Crit'Air 1;19;56;89;132;161;203;248;334;411;506;602;678
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Essence;Crit'Air 2;191;183;184;182;181;178;185;174;168;161;159;163
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Essence;Crit'Air 3;339;327;318;314;296;274;261;239;243;221;201;179
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Essence;Non classé;282;254;207;164;158;132;107;90;78;62;45;43
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;5;9;14;18;23;23;28;42;56
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Essence HNR;Crit'Air 2;3;3;3;2;1;0;0;1;1;1;1;1
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;6;7;8;9;8;7;9;10;10;9;12;12
69159;Porte des Pierres Dorées;vp;Véhicule particulier;Gaz et inconnu;Non classé;20;0;0;0;0;0;0;0;0;0;0;0
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Diesel;Crit'Air 2;16;37;56;81;96;116;138;156;179;200;205;224
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Diesel;Crit'Air 3;129;123;133;124;129;131;134;148;146;142;134;121
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Diesel;Crit'Air 4;105;105;108;108;114;114;102;94;81;73;66;58
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Diesel;Crit'Air 5;45;48;60;50;51;52;41;40;35;28;15;16
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Diesel;Non classé;94;85;72;63;51;41;37;30;25;17;11;9
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;1;1;1;2;2;2;3
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;0;0;0;0;0;0;2;0;2
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;0;0;0;1;2;2;4
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Essence;Crit'Air 1;2;9;12;22;32;42;49;68;83;89;105;134
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Essence;Crit'Air 2;45;41;44;41;37;37;38;40;42;43;47;41
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Essence;Crit'Air 3;71;69;73;75;71;71;68;67;61;53;50;48
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Essence;Non classé;85;83;73;62;50;39;39;37;29;24;18;18
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;0;0;1;2;2;3;10
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;3;2;2;3;2;2;0;0;0;1;0;0
69160;Poule-les-Écharmeaux;vp;Véhicule particulier;Gaz et inconnu;Non classé;7;0;0;0;0;0;0;0;0;0;0;0
69161;Propières;vp;Véhicule particulier;Diesel;Crit'Air 2;4;12;25;35;45;56;60;70;75;97;100;104
69161;Propières;vp;Véhicule particulier;Diesel;Crit'Air 3;48;50;55;58;56;71;68;71;66;64;62;59
69161;Propières;vp;Véhicule particulier;Diesel;Crit'Air 4;73;79;69;68;72;67;62;60;60;57;46;41
69161;Propières;vp;Véhicule particulier;Diesel;Crit'Air 5;24;27;25;23;26;20;18;16;14;13;9;9
69161;Propières;vp;Véhicule particulier;Diesel;Non classé;58;59;48;38;30;31;27;20;11;6;7;8
69161;Propières;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;1;2
69161;Propières;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;0;0;0;1;3;3;4
69161;Propières;vp;Véhicule particulier;Essence;Crit'Air 1;3;4;6;7;9;12;14;23;29;37;45;50
69161;Propières;vp;Véhicule particulier;Essence;Crit'Air 2;14;13;12;12;12;12;15;13;13;13;18;14
69161;Propières;vp;Véhicule particulier;Essence;Crit'Air 3;33;28;27;24;28;27;25;26;28;29;30;26
69161;Propières;vp;Véhicule particulier;Essence;Non classé;41;37;36;36;33;28;26;19;20;12;12;14
69161;Propières;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;0;0;0;0;0;1;2
69161;Propières;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;1;2;2;3;2;2;2;1;1;2;2;1
69161;Propières;vp;Véhicule particulier;Gaz et inconnu;Non classé;1;0;0;0;0;0;0;0;0;0;0;0
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Diesel;Crit'Air 2;14;38;74;105;140;168;178;204;246;256;277;276
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Diesel;Crit'Air 3;146;174;176;179;177;187;181;184;161;165;153;130
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Diesel;Crit'Air 4;135;126;131;139;139;127;112;105;104;103;90;78
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Diesel;Crit'Air 5;68;74;64;63;64;57;50;46;39;31;23;19
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Diesel;Non classé;92;82;75;66;64;58;49;45;34;25;23;24
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;2;3
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;1;1;1;0;1;1;1;1;1;1;1;5
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;1;2;2;4;4;4;5;7
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Essence;Crit'Air 1;3;11;21;29;36;45;59;73;96;128;134;139
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Essence;Crit'Air 2;46;45;42;45;45;48;52;51;58;55;61;62
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Essence;Crit'Air 3;121;124;124;117;115;110;107;94;88;83;86;79
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Essence;Non classé;102;81;71;65;56;46;46;44;44;35;30;27
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;0;0;0;3;8;12;17
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Essence HNR;Crit'Air 2;1;1;0;0;0;0;0;0;0;0;0;0
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;3;3;3;3;3;3;2;2;2;3;3;5
69162;Quincié-en-Beaujolais;vp;Véhicule particulier;Gaz et inconnu;Non classé;9;2;0;0;0;0;0;0;0;0;0;0
69163;Quincieux;vp;Véhicule particulier;Diesel;Crit'Air 2;34;104;182;287;382;445;540;589;659;683;676;664
69163;Quincieux;vp;Véhicule particulier;Diesel;Crit'Air 3;424;465;469;458;451;428;408;388;371;347;312;274
69163;Quincieux;vp;Véhicule particulier;Diesel;Crit'Air 4;298;283;288;288;275;273;256;221;202;177;147;127
69163;Quincieux;vp;Véhicule particulier;Diesel;Crit'Air 5;99;101;92;95;83;72;68;58;54;44;30;28
69163;Quincieux;vp;Véhicule particulier;Diesel;Non classé;151;133;118;99;92;66;48;38;27;14;10;7
69163;Quincieux;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;1;2;3;4;2;3;3;5;5
69163;Quincieux;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;1;1;1;0;1;2;3;4;6;16;22
69163;Quincieux;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;1;1;1;0;2;4;15;26
69163;Quincieux;vp;Véhicule particulier;Essence;Crit'Air 1;15;41;79;103;130;181;247;320;402;478;563;628
69163;Quincieux;vp;Véhicule particulier;Essence;Crit'Air 2;174;187;185;188;195;196;193;195;192;190;185;175
69163;Quincieux;vp;Véhicule particulier;Essence;Crit'Air 3;282;269;257;265;239;233;238;209;205;175;147;130
69163;Quincieux;vp;Véhicule particulier;Essence;Non classé;214;195;169;141;112;106;79;71;62;51;44;36
69163;Quincieux;vp;Véhicule particulier;Essence HNR;Crit'Air 1;2;1;1;3;3;3;1;4;9;18;32;43
69163;Quincieux;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;11;15;14;12;12;10;10;8;8;7;9;9
69163;Quincieux;vp;Véhicule particulier;Gaz et inconnu;Non classé;17;1;1;0;0;0;0;0;0;0;1;1
69164;Ranchal;vp;Véhicule particulier;Diesel;Crit'Air 2;0;5;14;17;22;25;31;41;49;51;56;64
69164;Ranchal;vp;Véhicule particulier;Diesel;Crit'Air 3;37;40;42;48;51;52;50;43;41;43;46;48
69164;Ranchal;vp;Véhicule particulier;Diesel;Crit'Air 4;36;40;38;36;36;36;37;28;25;21;16;13
69164;Ranchal;vp;Véhicule particulier;Diesel;Crit'Air 5;17;16;13;9;11;10;8;7;2;3;1;0
69164;Ranchal;vp;Véhicule particulier;Diesel;Non classé;35;31;27;27;23;17;13;11;9;6;4;3
69164;Ranchal;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;1;1;1;1;1;2;3
69164;Ranchal;vp;Véhicule particulier;Essence;Crit'Air 1;0;5;5;6;8;9;11;12;17;24;31;37
69164;Ranchal;vp;Véhicule particulier;Essence;Crit'Air 2;7;9;9;12;10;11;12;10;11;11;15;20
69164;Ranchal;vp;Véhicule particulier;Essence;Crit'Air 3;26;24;27;25;22;21;16;18;19;18;19;15
69164;Ranchal;vp;Véhicule particulier;Essence;Non classé;45;34;25;22;18;14;16;15;10;9;8;9
69164;Ranchal;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;0;0;0;0;2;2;2;5
69164;Ranchal;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;4;3;1;2;2;1;1;1;1;1;1;0
69164;Ranchal;vp;Véhicule particulier;Gaz et inconnu;Non classé;1;0;0;0;0;0;0;0;0;0;0;0
69165;Régnié-Durette;vp;Véhicule particulier;Diesel;Crit'Air 2;10;36;55;83;114;142;159;185;190;212;235;228
69165;Régnié-Durette;vp;Véhicule particulier;Diesel;Crit'Air 3;136;156;176;163;161;151;149;135;118;120;108;105
69165;Régnié-Durette;vp;Véhicule particulier;Diesel;Crit'Air 4;109;108;103;99;100;89;83;76;68;66;61;48
69165;Régnié-Durette;vp;Véhicule particulier;Diesel;Crit'Air 5;41;44;42;34;29;29;24;19;19;15;11;8
69165;Régnié-Durette;vp;Véhicule particulier;Diesel;Non classé;70;64;50;49;42;33;29;23;15;7;8;5
69165;Régnié-Durette;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;1;2
69165;Régnié-Durette;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;0;1;1;2;2;2;1;2;7
69165;Régnié-Durette;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;1;1;1;2;3;4;3;3;5
69165;Régnié-Durette;vp;Véhicule particulier;Essence;Crit'Air 1;5;12;17;21;31;42;53;72;102;117;126;149
69165;Régnié-Durette;vp;Véhicule particulier;Essence;Crit'Air 2;41;41;46;42;42;38;35;34;30;38;40;39
69165;Régnié-Durette;vp;Véhicule particulier;Essence;Crit'Air 3;79;78;69;65;73;64;68;74;68;58;51;52
69165;Régnié-Durette;vp;Véhicule particulier;Essence;Non classé;95;85;73;64;55;48;44;41;29;24;18;11
69165;Régnié-Durette;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;1;0;1;1;2;2;4;6;13
69165;Régnié-Durette;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;3;3;3;2;2;3;3;3;3;3;3;3
69165;Régnié-Durette;vp;Véhicule particulier;Gaz et inconnu;Non classé;7;0;0;0;0;0;0;0;0;0;0;0
69166;Riverie;vp;Véhicule particulier;Diesel;Crit'Air 2;2;8;11;19;25;33;36;42;49;52;51;50
69166;Riverie;vp;Véhicule particulier;Diesel;Crit'Air 3;31;34;38;34;33;33;35;31;28;23;29;25
69166;Riverie;vp;Véhicule particulier;Diesel;Crit'Air 4;25;22;23;25;23;27;21;18;16;17;16;11
69166;Riverie;vp;Véhicule particulier;Diesel;Crit'Air 5;18;15;10;14;12;11;8;7;4;4;2;2
69166;Riverie;vp;Véhicule particulier;Diesel;Non classé;16;12;9;6;4;4;3;2;1;1;2;1
69166;Riverie;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;0;0;0;0;0;1
69166;Riverie;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;1;1;1;0;0;0;0;0;0;0;1;1
69166;Riverie;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;0;0;0;0;0;1;1
69166;Riverie;vp;Véhicule particulier;Essence;Crit'Air 1;0;3;3;7;10;11;13;15;20;25;23;29
69166;Riverie;vp;Véhicule particulier;Essence;Crit'Air 2;11;9;10;12;8;8;11;13;17;16;16;12
69166;Riverie;vp;Véhicule particulier;Essence;Crit'Air 3;18;18;21;25;19;18;13;11;14;13;8;4
69166;Riverie;vp;Véhicule particulier;Essence;Non classé;18;18;12;12;11;8;7;7;7;3;3;2
69166;Riverie;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;1;1;0;1;2;2;3;4;5
69166;Riverie;vp;Véhicule particulier;Essence HNR;Crit'Air 2;0;0;0;0;0;0;0;0;0;1;1;0
69166;Riverie;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;4;3;3;2;2;1;3;3;3;2;3;2
69166;Riverie;vp;Véhicule particulier;Gaz et inconnu;Non classé;2;0;0;0;0;0;0;0;0;0;0;0
69167;Rivolet;vp;Véhicule particulier;Diesel;Crit'Air 2;6;21;40;42;50;64;75;84;90;101;108;111
69167;Rivolet;vp;Véhicule particulier;Diesel;Crit'Air 3;70;76;68;70;72;83;77;84;76;72;75;65
69167;Rivolet;vp;Véhicule particulier;Diesel;Crit'Air 4;47;48;52;49;56;58;47;51;44;38;33;31
69167;Rivolet;vp;Véhicule particulier;Diesel;Crit'Air 5;28;25;27;23;18;12;12;12;10;8;7;6
69167;Rivolet;vp;Véhicule particulier;Diesel;Non classé;48;48;49;33;28;26;18;14;9;4;3;2
69167;Rivolet;vp;Véhicule particulier;Diesel HNR;Crit'Air 2;0;0;0;0;0;0;1;1;0;0;0;1
69167;Rivolet;vp;Véhicule particulier;Hybride rechargeable;Crit'Air 1;0;0;0;0;0;0;0;1;0;1;2;4
69167;Rivolet;vp;Véhicule particulier;Electrique et hydrogène;Crit'Air E;0;0;0;0;0;0;0;0;0;0;4;13
69167;Rivolet;vp;Véhicule particulier;Essence;Crit'Air 1;3;7;12;16;20;24;27;33;47;60;64;71
69167;Rivolet;vp;Véhicule particulier;Essence;Crit'Air 2;24;24;21;18;21;21;19;16;20;17;22;22
69167;Rivolet;vp;Véhicule particulier;Essence;Crit'Air 3;56;51;50;43;43;47;38;39;50;46;39;34
69167;Rivolet;vp;Véhicule particulier;Essence;Non classé;54;43;29;30;27;26;20;16;10;8;6;4
69167;Rivolet;vp;Véhicule particulier;Essence HNR;Crit'Air 1;0;0;0;0;1;1;1;1;3;4;6;5
69167;Rivolet;vp;Véhicule particulier;Essence HNR;Crit'Air 2;0;1;0;0;0;0;0;0;0;0;0;0
69167;Rivolet;vp;Véhicule particulier;Gaz et inconnu;Crit'Air 1;1;1;1;0;1;1;1;2;3;1;1;2
69167;Rivolet;vp;Véhicule particulier;Gaz et inconnu;Non classé;2;1;1;1;0;0;0;0;0;0;0;0
69168;Rochetaillée-sur-Saône;vp;Véhicule particulier;Diesel;Crit'Air 2;13;33;72;95;114;133;150;182;205;219;219;205
69168;Rochetaillée-sur-Saône;vp;Véhicule particulier;Diesel;Crit'Air 3;176;184;177;178;181;174;161;150;129;127;122;111
