nomInstallation;commune;codeDepartement;departement;codeRegion;region;dateRaccordement;dateDeraccordement;dateMiseEnService;dateDebutVersion;posteSource;tensionRaccordement;modeRaccordement;codeFiliere;filiere;codeCombustible;combustible;codesCombustiblesSecondaires;combustiblesSecondaires;codeTechnologie;technologie;typeStockage;puisMaxInstallee;puisMaxRacCharge;puisMaxCharge;puisMaxRac;puisMaxInstalleeDisCharge;nbGroupes;nbInstallations;regime;energieStockable;capaciteReservoir;hauteurChute;productible;debitMaximal;gestionnaire;energieAnnuelleGlissanteInjectee;energieAnnuelleGlissanteProduite;energieAnnuelleGlissanteSoutiree;energieAnnuelleGlissanteStockee;maxPuis;dateMiseEnservice (format date)
Agrégation des installations de moins de 36KW;Lyon 3e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;03/06/2008;;03/06/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;231.11;;;230.98;;;44;;0.0;0.0;0.0;0.0;0.0;;151448;;;;231.11;03/06/2008
Agrégation des installations de moins de 36KW;Lyon 5e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;10/03/2009;;10/03/2009;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;63.72;;;53.87;;;15;;0.0;0.0;0.0;0.0;0.0;;40999;;;;63.72;10/03/2009
Confidentiel;Lyon 5e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;23/10/2017;;23/10/2017;19/04/2022;VAISE;HTA;Direct;THERM;Thermique non renouvelable;GAZ;Gaz;;;COG.V;Cogénération à vapeur;;1170.0;;;1170.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;4164621;;;;1170.0;23/10/2017
Confidentiel;Lyon 5e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;16/10/2017;;16/10/2017;29/12/2022;VAISE;HTA;Direct;THERM;Thermique non renouvelable;GAZ;Gaz;;;COG.C;Cogénération à combustion;;3356.0;;;3356.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;11499604;;;;3356.0;16/10/2017
Agrégation des installations de moins de 36KW;Lyon 5e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;18/03/2008;;18/03/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;347.53;;;318.79;;;65;;0.0;0.0;0.0;0.0;0.0;;186702;;;;347.53;18/03/2008
LES GEMEAUX;Lyon 5e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;04/09/2019;;04/09/2019;01/01/2022;VAISE;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;79.0;;;79.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;41579;;;;79.0;04/09/2019
Confidentiel;Lyon 7e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;15/04/2014;;15/04/2014;04/05/2023;SSAMO;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;89.0;;;89.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;87007;;;;89.0;15/04/2014
Groupe scolaire Julie-Victoire Daubié;Lyon 7e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;18/11/2013;;18/11/2013;01/01/2022;SSAMO;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;119.0;;;119.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;123465;;;;119.0;18/11/2013
Confidentiel;Lyon 7e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;02/04/2024;;02/04/2024;02/04/2024;MOUCH;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;990.0;;;990.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;792165;;;;990.0;02/04/2024
Confidentiel;Lyon 7e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;01/02/2014;;01/02/2014;02/04/2024;MOUCH;HTA;Direct;BIOEN;Bioénergies;D.MEN;Déchets ménagers;;;AUTRE;Autre;;8100.0;;;8100.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;13055729;;;;8100.0;01/02/2014
Agrégation des installations de moins de 36KW;Lyon 7e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;16/04/2007;;16/04/2007;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;224.05;;;222.46;;;22;;0.0;0.0;0.0;0.0;0.0;;107889;;;;224.05;16/04/2007
BLUE ENERFREEZE;Lyon 7e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;03/11/2016;;03/11/2016;23/11/2022;MOUCH;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;50.0;;;50.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;51668;;;;50.0;03/11/2016
Confidentiel;Lyon 7e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;20/05/2022;;20/05/2022;15/01/2024;PERRA;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;66.0;;;66.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;12128;;;;66.0;20/05/2022
Confidentiel;Lyon 7e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;19/05/2022;;19/05/2022;19/05/2022;MOUCH;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;69.6;;;69.6;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;33890;;;;69.6;19/05/2022
Confidentiel;Lyon 7e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;23/01/2019;;23/01/2019;23/01/2019;MOUCH;HTA;Direct;AUTRE;Autre;;;;;;;;400.0;;;;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;;;;;400.0;23/01/2019
Confidentiel;Lyon 7e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;10/01/2022;;10/01/2022;10/01/2022;MOUCH;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;200.0;;;;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;;;;;200.0;10/01/2022
GENZYME;Lyon 7e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;27/04/2011;;27/04/2011;21/04/2022;MOUCH;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;400.0;;;400.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;325667;;;;400.0;27/04/2011
Agrégation des installations de moins de 36KW;Lyon 8e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;24/09/2008;;24/09/2008;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;29.6;;;28.48;;;11;;0.0;0.0;0.0;0.0;0.0;;22221;;;;29.6;24/09/2008
COGENERATION JST;Lyon 8e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;22/10/2018;;22/10/2018;01/11/2021;VENIS;HTA;Indirect;THERM;Thermique non renouvelable;GAZ;Gaz;;;;;;7856.0;;;7856.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;26953397;;;;7856.0;22/10/2018
PV TOITURE BATIMENT HANDICAP INTERNATIONAL;Lyon 8e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;20/02/2023;;20/02/2023;13/12/2023;MERMO;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;60.0;;;60.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;8687;;;;60.0;20/02/2023
Confidentiel;Lyon 8e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;04/01/2024;;04/01/2024;26/06/2024;MERMO;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;85.0;;;85.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;82707;;;;85.0;04/01/2024
Confidentiel;Lyon 8e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;29/06/2021;;29/06/2021;01/01/2022;MERMO;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;91.0;;;91.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;86345;;;;91.0;29/06/2021
Confidentiel;Lyon 8e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;03/07/2019;;03/07/2019;25/04/2024;VENIS;HTA;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;83.0;;;83.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;48147;;;;83.0;03/07/2019
Agrégation des installations de moins de 36KW;Lyon 8e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;07/05/2004;;07/05/2004;;;BT;;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;381.63;;;362.46;;;65;;0.0;0.0;0.0;0.0;0.0;;251200;;;;381.63;07/05/2004
COGENERATION JST;Lyon 8e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;22/10/2018;;22/10/2018;01/09/2024;VENIS;HTA;Direct;THERM;Thermique non renouvelable;GAZ;Gaz;;;COG.C;Cogénération à combustion;;7856.0;;;;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;;;;;7856.0;22/10/2018
Confidentiel;Lyon 9e Arrondissement;69;Rhône;84;Auvergne-Rhône-Alpes;08/04/2013;;08/04/2013;05/07/2021;MEYZI;BT;Direct;SOLAI;Solaire;;;;;PHOTV;Photovoltaïque;;98.0;;;98.0;;;1;En service;0.0;0.0;0.0;0.0;0.0;Enedis;52766;;;;98.0;08/04/2013
