Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;15:30;7566;61;11035;279;639;838;-632;97
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;16:00;7536;61;11032;283;553;800;-1114;96
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;16:30;7436;61;10962;285;440;915;-891;94
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;17:00;7336;60;10999;308;336;997;-407;96
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;17:30;7312;197;10983;312;250;1002;-174;96
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;18:00;7427;386;11006;307;139;1094;-166;97
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;18:30;7588;429;10953;305;51;1198;-134;95
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;19:00;7851;438;11078;313;6;2581;-3;94
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;19:30;8150;423;11102;316;0;2709;-3;94
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;20:00;8045;413;11108;336;0;3016;-3;95
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;20:30;7793;409;11110;318;0;2806;-3;96
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;21:00;7580;397;11047;321;0;1695;-3;95
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;21:30;7444;423;11017;352;0;1728;-7;94
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;22:00;7181;418;11015;371;0;1418;-166;94
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;22:30;7185;270;11052;361;0;1270;-165;95
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;23:00;7395;436;11072;367;0;1708;-166;94
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;23:30;7324;420;11068;373;0;1399;-165;95
Auvergne-Rhône-Alpes;Données définitives;12/10/2021;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;00:00;6949;267;10841;380;0;1366;-166;94
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;00:30;6768;286;10889;365;0;1095;-650;93
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;01:00;6584;60;10721;363;0;1116;-971;95
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;01:30;6508;61;10866;367;0;1056;-1205;92
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;02:00;6527;60;10829;355;0;907;-1206;93
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;02:30;6566;61;10894;357;0;858;-1207;93
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;03:00;6385;60;10756;355;0;849;-1207;92
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;03:30;6363;61;10868;330;0;839;-1207;92
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;04:00;6252;61;10876;302;0;873;-1436;92
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;04:30;6351;60;10820;292;0;861;-1435;96
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;05:00;6417;60;10883;307;0;862;-1436;98
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;05:30;6647;60;10783;304;0;865;-1433;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;06:00;6843;61;11002;300;0;956;-1201;100
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;06:30;7186;200;11019;318;0;1220;-969;100
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;07:00;7479;391;11072;312;0;1747;-134;101
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;07:30;7885;436;11015;318;0;1878;-4;101
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;08:00;7988;446;11059;297;0;2741;-3;100
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;08:30;8106;448;11085;295;21;3060;-4;100
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;09:00;8169;431;11068;297;79;3053;-3;96
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;09:30;8202;388;11068;304;164;3076;-4;94
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;10:00;8184;393;11075;294;250;2436;-4;93
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;10:30;8202;388;11076;293;336;2278;-4;96
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;11:00;8208;384;11085;279;424;1519;-8;94
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;11:30;8297;71;11091;307;519;1206;-166;94
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;12:00;8295;64;11086;298;571;1184;-166;96
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;12:30;8121;65;11086;312;654;1138;-165;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;13:00;8158;64;11084;302;680;1229;-165;100
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;13:30;8083;64;11083;305;663;1188;-374;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;14:00;7991;65;11010;312;672;1130;-400;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;14:30;7779;65;11017;300;677;1187;-400;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;15:00;7677;64;10973;295;665;1034;-400;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;15:30;7587;61;11012;322;612;1267;-399;101
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;16:00;7591;61;11006;334;550;1317;-399;101
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;16:30;7522;61;11068;310;479;1261;-399;101
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;17:00;7439;59;11079;304;388;1326;-174;101
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;17:30;7351;187;11082;321;273;1560;-173;102
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;18:00;7414;253;11115;315;152;2514;-4;100
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;18:30;7580;253;11130;308;56;2063;-3;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;19:00;7987;253;11148;306;6;2981;-3;98
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;19:30;8349;435;11158;342;0;3366;-3;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;20:00;8190;433;11171;356;0;3267;-3;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;20:30;7950;445;11185;333;0;2299;-3;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;21:00;7714;405;11188;326;0;1719;-166;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;21:30;7480;270;11043;322;0;1834;-166;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;22:00;7198;266;11028;314;0;1392;-166;99
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;22:30;7257;262;11009;310;0;1331;-165;100
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;23:00;7401;311;10843;289;0;2049;-165;100
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;23:30;7487;263;10825;247;0;1428;-165;101
Auvergne-Rhône-Alpes;Données définitives;13/10/2021;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;00:00;7149;61;10796;252;0;1206;-166;100
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;00:30;6988;61;11057;257;0;1176;-453;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;01:00;6803;61;10846;255;0;966;-652;99
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;01:30;6773;61;11035;243;0;877;-547;100
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;02:00;6824;61;11085;222;0;997;-1076;99
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;02:30;6837;61;11036;231;0;1067;-1208;99
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;03:00;6709;61;10992;229;0;861;-1209;97
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;03:30;6691;61;10513;218;0;1105;-1439;100
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;04:00;6624;61;10796;204;0;837;-1320;99
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;04:30;6597;61;11085;187;0;832;-1340;99
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;05:00;6672;61;11206;173;0;835;-1322;99
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;05:30;6977;61;11211;154;0;834;-1099;99
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;06:00;7202;60;11193;153;0;898;-723;99
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;06:30;7618;193;11286;155;0;1270;-48;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;07:00;8049;372;11366;146;0;2086;-3;99
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;07:30;8394;442;11366;146;0;2125;-3;99
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;08:00;8525;441;11385;125;1;2795;-4;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;08:30;8559;443;11378;125;27;2926;-4;100
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;09:00;8607;442;11384;118;125;2951;-4;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;09:30;8626;437;11440;114;257;2232;-4;97
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;10:00;8558;431;11446;93;392;1831;-4;97
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;10:30;8473;436;11458;78;516;1536;-4;94
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;11:00;8412;433;11465;68;626;1311;-4;94
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;11:30;8432;437;11472;47;711;1286;-4;94
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;12:00;8375;428;11476;33;772;1057;-8;96
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;12:30;8240;423;11433;28;822;972;-490;97
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;13:00;8237;427;11438;27;856;907;-398;95
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;13:30;8178;442;11454;22;873;908;-383;97
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;14:00;7975;419;11390;17;869;882;-538;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;14:30;7839;424;11421;11;843;941;-545;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;15:00;7734;421;11416;8;803;863;-790;97
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;15:30;7643;420;11428;6;741;801;-1020;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;16:00;7574;425;11509;5;663;823;-563;97
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;16:30;7491;428;11514;5;568;978;-1016;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;17:00;7340;425;11517;5;447;1043;-1014;104
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;17:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;17:30;7312;423;11494;4;311;1134;-399;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;17:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;18:00;7371;298;11531;4;172;1560;-166;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;18:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;18:30;7541;289;11536;5;58;1628;-133;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;18:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;19:00;7940;308;11581;5;5;2584;-4;98
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;19:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;19:30;8344;424;11582;9;0;2484;-4;100
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;19:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;20:00;8189;420;11591;11;0;2474;-4;102
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;20:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;20:30;7901;420;11586;10;0;2256;-4;102
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;20:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;21:00;7745;398;11501;9;0;2220;-4;102
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;21:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;21:30;7512;415;11532;10;0;2293;-4;101
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;21:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;22:00;7284;404;11511;9;0;1412;-4;100
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;22:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;22:30;7311;420;11542;9;0;1310;-4;91
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;22:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;23:00;7508;427;11556;12;0;1800;-4;91
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;23:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;23:30;7510;429;11519;15;0;1532;-4;91
Auvergne-Rhône-Alpes;Données définitives;14/10/2021;23:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;00:00;7183;419;11398;26;0;1290;-4;91
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;00:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;00:30;7064;68;11465;40;0;1643;-20;90
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;00:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;01:00;6849;60;11398;58;0;1247;-164;89
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;01:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;01:30;6865;60;11439;65;0;1314;-164;89
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;01:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;02:00;6881;60;11500;69;0;1117;-327;84
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;02:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;02:30;6921;60;11546;85;0;1183;-887;85
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;02:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;03:00;6762;61;11538;84;0;1033;-1120;87
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;03:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;03:30;6765;61;11590;88;0;857;-991;88
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;03:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;04:00;6721;63;11557;101;0;818;-1343;90
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;04:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;04:30;6697;62;11525;119;0;824;-1323;90
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;04:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;05:00;6793;61;11531;114;0;820;-1317;90
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;05:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;05:30;7013;61;11563;114;0;848;-853;89
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;05:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;06:00;7235;62;11560;112;0;1012;-622;90
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;06:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;06:30;7678;191;11595;106;0;1323;-164;90
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;06:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;07:00;7968;367;11618;97;0;1980;-164;89
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;07:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;07:30;8376;435;11620;94;0;2028;-67;88
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;07:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;08:00;8535;434;11622;80;1;2604;-4;90
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;08:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;08:30;8543;429;11622;67;30;3019;-4;88
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;08:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;09:00;8620;432;11628;61;121;3103;-4;89
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;09:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;09:30;8577;433;11630;51;247;2800;-4;88
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;09:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;10:00;8461;426;11628;35;362;2279;-4;86
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;10:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;10:30;8373;436;11624;20;472;1990;-4;88
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;10:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;11:00;8260;423;11613;9;592;1784;-4;84
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;11:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;11:30;8241;429;11610;5;680;1562;-4;84
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;11:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;12:00;8169;282;11603;3;730;1521;-4;85
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;12:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;12:30;7930;269;11595;2;754;1224;-4;84
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;12:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;13:00;7983;263;11584;1;758;1134;-4;85
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;13:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;13:30;7833;261;11572;1;746;1191;-4;86
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;13:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;14:00;7696;262;11568;2;743;1054;-4;84
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;14:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;14:30;7546;263;11564;3;749;1129;-4;86
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;14:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;15:00;7363;256;11561;5;719;1069;-238;88
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;15:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;15:30;7253;226;11558;7;679;1085;-238;90
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;15:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;16:00;7237;225;11554;9;602;1103;-238;90
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;16:15;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;16:30;7114;226;11439;18;512;1135;-237;90
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;16:45;;;;;;;;
Auvergne-Rhône-Alpes;Données définitives;15/10/2021;17:00;7022;233;11474;28;400;1254;-237;88
