Date;Code Région;Nom Région;Max Conso totale gaz (KWh 0°C PCS)
26/01/2023;84;Auvergne-Rhône-Alpes;12775
06/02/2023;84;Auvergne-Rhône-Alpes;2333
11/08/2019;84;Auvergne-Rhône-Alpes;1872
18/08/2019;84;Auvergne-Rhône-Alpes;1824
20/08/2019;84;Auvergne-Rhône-Alpes;2715
27/03/2018;84;Auvergne-Rhône-Alpes;11646
28/03/2018;84;Auvergne-Rhône-Alpes;10527
29/03/2018;84;Auvergne-Rhône-Alpes;10638
30/03/2018;84;Auvergne-Rhône-Alpes;10230
02/04/2018;84;Auvergne-Rhône-Alpes;8895
26/04/2018;84;Auvergne-Rhône-Alpes;4648
01/05/2018;84;Auvergne-Rhône-Alpes;4749
04/05/2018;84;Auvergne-Rhône-Alpes;6085
08/05/2018;84;Auvergne-Rhône-Alpes;2938
14/05/2018;84;Auvergne-Rhône-Alpes;6144
25/05/2018;84;Auvergne-Rhône-Alpes;4005
30/05/2018;84;Auvergne-Rhône-Alpes;3709
03/03/2019;84;Auvergne-Rhône-Alpes;9042
06/03/2019;84;Auvergne-Rhône-Alpes;10002
12/03/2019;84;Auvergne-Rhône-Alpes;12608
14/03/2019;84;Auvergne-Rhône-Alpes;10622
16/03/2019;84;Auvergne-Rhône-Alpes;8180
17/03/2019;84;Auvergne-Rhône-Alpes;7159
20/03/2019;84;Auvergne-Rhône-Alpes;12605
21/03/2019;84;Auvergne-Rhône-Alpes;11633
26/03/2019;84;Auvergne-Rhône-Alpes;10572
30/03/2019;84;Auvergne-Rhône-Alpes;7912
05/04/2019;84;Auvergne-Rhône-Alpes;12375
12/04/2019;84;Auvergne-Rhône-Alpes;10208
15/04/2019;84;Auvergne-Rhône-Alpes;10660
16/04/2019;84;Auvergne-Rhône-Alpes;8410
17/04/2019;84;Auvergne-Rhône-Alpes;9387
21/04/2019;84;Auvergne-Rhône-Alpes;3576
25/04/2019;84;Auvergne-Rhône-Alpes;5515
30/04/2019;84;Auvergne-Rhône-Alpes;8401
18/05/2019;84;Auvergne-Rhône-Alpes;5249
02/06/2019;84;Auvergne-Rhône-Alpes;2492
05/06/2019;84;Auvergne-Rhône-Alpes;4215
11/06/2019;84;Auvergne-Rhône-Alpes;4590
16/06/2019;84;Auvergne-Rhône-Alpes;2574
17/06/2019;84;Auvergne-Rhône-Alpes;3637
18/06/2019;84;Auvergne-Rhône-Alpes;3526
22/06/2019;84;Auvergne-Rhône-Alpes;2674
23/06/2019;84;Auvergne-Rhône-Alpes;2437
28/06/2019;84;Auvergne-Rhône-Alpes;3671
07/07/2019;84;Auvergne-Rhône-Alpes;2226
09/07/2019;84;Auvergne-Rhône-Alpes;3167
10/07/2019;84;Auvergne-Rhône-Alpes;3994
13/07/2019;84;Auvergne-Rhône-Alpes;2331
17/07/2019;84;Auvergne-Rhône-Alpes;3993
19/07/2019;84;Auvergne-Rhône-Alpes;3857
20/07/2019;84;Auvergne-Rhône-Alpes;2405
27/07/2019;84;Auvergne-Rhône-Alpes;2833
04/04/2018;84;Auvergne-Rhône-Alpes;7578
09/04/2018;84;Auvergne-Rhône-Alpes;6317
10/04/2018;84;Auvergne-Rhône-Alpes;7667
15/04/2018;84;Auvergne-Rhône-Alpes;5592
11/05/2018;84;Auvergne-Rhône-Alpes;4023
16/05/2018;84;Auvergne-Rhône-Alpes;5856
04/08/2019;84;Auvergne-Rhône-Alpes;1874
06/08/2019;84;Auvergne-Rhône-Alpes;2166
23/03/2021;84;Auvergne-Rhône-Alpes;12916
24/03/2021;84;Auvergne-Rhône-Alpes;12420
01/04/2021;84;Auvergne-Rhône-Alpes;7424
02/04/2021;84;Auvergne-Rhône-Alpes;6353
08/04/2021;84;Auvergne-Rhône-Alpes;12716
12/06/2022;84;Auvergne-Rhône-Alpes;2864
16/06/2022;84;Auvergne-Rhône-Alpes;3625
19/06/2022;84;Auvergne-Rhône-Alpes;2591
28/12/2020;84;Auvergne-Rhône-Alpes;9838
29/12/2020;84;Auvergne-Rhône-Alpes;9961
10/01/2021;84;Auvergne-Rhône-Alpes;13397
15/01/2021;84;Auvergne-Rhône-Alpes;12974
28/01/2021;84;Auvergne-Rhône-Alpes;12480
30/01/2021;84;Auvergne-Rhône-Alpes;9082
01/02/2021;84;Auvergne-Rhône-Alpes;10809
11/07/2022;84;Auvergne-Rhône-Alpes;3496
21/07/2022;84;Auvergne-Rhône-Alpes;3758
23/07/2022;84;Auvergne-Rhône-Alpes;2722
26/07/2022;84;Auvergne-Rhône-Alpes;3588
28/07/2022;84;Auvergne-Rhône-Alpes;3565
29/07/2022;84;Auvergne-Rhône-Alpes;3474
06/08/2022;84;Auvergne-Rhône-Alpes;2347
07/08/2022;84;Auvergne-Rhône-Alpes;2290
09/08/2022;84;Auvergne-Rhône-Alpes;2807
07/02/2021;84;Auvergne-Rhône-Alpes;9922
08/02/2021;84;Auvergne-Rhône-Alpes;12253
17/02/2021;84;Auvergne-Rhône-Alpes;11881
19/02/2021;84;Auvergne-Rhône-Alpes;10945
22/02/2021;84;Auvergne-Rhône-Alpes;9419
25/02/2021;84;Auvergne-Rhône-Alpes;9465
26/02/2021;84;Auvergne-Rhône-Alpes;10592
28/02/2021;84;Auvergne-Rhône-Alpes;9521
01/03/2021;84;Auvergne-Rhône-Alpes;12044
07/03/2021;84;Auvergne-Rhône-Alpes;8894
09/03/2021;84;Auvergne-Rhône-Alpes;12394
15/03/2021;84;Auvergne-Rhône-Alpes;10574
16/03/2021;84;Auvergne-Rhône-Alpes;12328
03/07/2022;84;Auvergne-Rhône-Alpes;2912
06/07/2022;84;Auvergne-Rhône-Alpes;3929
09/07/2022;84;Auvergne-Rhône-Alpes;2656
07/01/2021;84;Auvergne-Rhône-Alpes;15019
04/05/2022;84;Auvergne-Rhône-Alpes;4777
08/05/2022;84;Auvergne-Rhône-Alpes;3201
11/05/2022;84;Auvergne-Rhône-Alpes;3547
12/05/2022;84;Auvergne-Rhône-Alpes;3643
19/05/2022;84;Auvergne-Rhône-Alpes;4009
21/05/2022;84;Auvergne-Rhône-Alpes;2758
27/05/2022;84;Auvergne-Rhône-Alpes;2684
05/06/2022;84;Auvergne-Rhône-Alpes;1969
13/08/2023;84;Auvergne-Rhône-Alpes;1453
17/08/2023;84;Auvergne-Rhône-Alpes;1722
20/08/2023;84;Auvergne-Rhône-Alpes;1498
25/08/2023;84;Auvergne-Rhône-Alpes;2052
28/08/2023;84;Auvergne-Rhône-Alpes;2308
30/08/2023;84;Auvergne-Rhône-Alpes;2850
31/08/2023;84;Auvergne-Rhône-Alpes;2887
23/01/2022;84;Auvergne-Rhône-Alpes;12232
08/02/2022;84;Auvergne-Rhône-Alpes;14223
18/02/2022;84;Auvergne-Rhône-Alpes;9460
19/02/2022;84;Auvergne-Rhône-Alpes;8151
28/02/2022;84;Auvergne-Rhône-Alpes;13132
09/03/2022;84;Auvergne-Rhône-Alpes;12362
17/03/2022;84;Auvergne-Rhône-Alpes;8934
18/03/2022;84;Auvergne-Rhône-Alpes;9643
19/03/2022;84;Auvergne-Rhône-Alpes;7882
08/09/2023;84;Auvergne-Rhône-Alpes;2867
09/09/2023;84;Auvergne-Rhône-Alpes;1972
14/09/2023;84;Auvergne-Rhône-Alpes;2897
17/09/2023;84;Auvergne-Rhône-Alpes;1952
24/10/2023;84;Auvergne-Rhône-Alpes;4262
26/10/2023;84;Auvergne-Rhône-Alpes;4756
31/10/2023;84;Auvergne-Rhône-Alpes;4839
02/11/2023;84;Auvergne-Rhône-Alpes;5139
05/11/2023;84;Auvergne-Rhône-Alpes;5095
13/11/2023;84;Auvergne-Rhône-Alpes;6675
14/11/2023;84;Auvergne-Rhône-Alpes;5600
16/11/2023;84;Auvergne-Rhône-Alpes;7492
23/11/2023;84;Auvergne-Rhône-Alpes;9835
26/11/2023;84;Auvergne-Rhône-Alpes;8597
04/12/2023;84;Auvergne-Rhône-Alpes;11511
17/12/2023;84;Auvergne-Rhône-Alpes;8829
19/12/2023;84;Auvergne-Rhône-Alpes;12086
21/12/2023;84;Auvergne-Rhône-Alpes;9382
23/12/2023;84;Auvergne-Rhône-Alpes;6656
25/12/2023;84;Auvergne-Rhône-Alpes;7704
01/01/2024;84;Auvergne-Rhône-Alpes;7442
07/01/2024;84;Auvergne-Rhône-Alpes;9534
19/10/2020;84;Auvergne-Rhône-Alpes;10241
21/12/2021;84;Auvergne-Rhône-Alpes;14005
25/12/2021;84;Auvergne-Rhône-Alpes;8268
30/12/2021;84;Auvergne-Rhône-Alpes;7366
02/01/2022;84;Auvergne-Rhône-Alpes;8425
05/01/2022;84;Auvergne-Rhône-Alpes;11089
24/09/2023;84;Auvergne-Rhône-Alpes;2251
04/10/2023;84;Auvergne-Rhône-Alpes;3015
10/10/2023;84;Auvergne-Rhône-Alpes;3042
12/10/2023;84;Auvergne-Rhône-Alpes;3209
14/04/2022;84;Auvergne-Rhône-Alpes;7291
16/04/2022;84;Auvergne-Rhône-Alpes;3908
20/04/2022;84;Auvergne-Rhône-Alpes;6300
24/04/2022;84;Auvergne-Rhône-Alpes;4784
26/04/2022;84;Auvergne-Rhône-Alpes;6671
03/05/2022;84;Auvergne-Rhône-Alpes;4841
08/01/2024;84;Auvergne-Rhône-Alpes;12208
20/01/2024;84;Auvergne-Rhône-Alpes;11732
27/01/2024;84;Auvergne-Rhône-Alpes;7210
02/04/2022;84;Auvergne-Rhône-Alpes;10691
09/04/2022;84;Auvergne-Rhône-Alpes;8119
11/04/2022;84;Auvergne-Rhône-Alpes;9828
01/01/2018;84;Auvergne-Rhône-Alpes;9072
05/01/2018;84;Auvergne-Rhône-Alpes;9095
07/01/2018;84;Auvergne-Rhône-Alpes;8278
14/01/2018;84;Auvergne-Rhône-Alpes;10012
21/01/2018;84;Auvergne-Rhône-Alpes;8795
23/01/2018;84;Auvergne-Rhône-Alpes;10618
27/01/2018;84;Auvergne-Rhône-Alpes;9778
01/02/2018;84;Auvergne-Rhône-Alpes;11406
02/02/2018;84;Auvergne-Rhône-Alpes;13599
08/02/2018;84;Auvergne-Rhône-Alpes;15264
02/01/2018;84;Auvergne-Rhône-Alpes;10264
18/11/2020;84;Auvergne-Rhône-Alpes;11136
19/11/2020;84;Auvergne-Rhône-Alpes;8894
23/11/2020;84;Auvergne-Rhône-Alpes;13540
26/11/2020;84;Auvergne-Rhône-Alpes;12313
02/12/2020;84;Auvergne-Rhône-Alpes;13137
05/12/2020;84;Auvergne-Rhône-Alpes;11758
08/12/2020;84;Auvergne-Rhône-Alpes;13110
10/12/2020;84;Auvergne-Rhône-Alpes;14454
18/12/2020;84;Auvergne-Rhône-Alpes;10972
19/12/2020;84;Auvergne-Rhône-Alpes;8218
20/12/2020;84;Auvergne-Rhône-Alpes;8288
21/12/2020;84;Auvergne-Rhône-Alpes;10528
26/12/2020;84;Auvergne-Rhône-Alpes;10079
18/07/2018;84;Auvergne-Rhône-Alpes;3143
24/07/2018;84;Auvergne-Rhône-Alpes;3332
30/07/2018;84;Auvergne-Rhône-Alpes;2549
07/08/2018;84;Auvergne-Rhône-Alpes;2591
11/08/2018;84;Auvergne-Rhône-Alpes;1902
17/08/2018;84;Auvergne-Rhône-Alpes;2566
18/08/2018;84;Auvergne-Rhône-Alpes;2087
04/09/2018;84;Auvergne-Rhône-Alpes;4216
09/09/2018;84;Auvergne-Rhône-Alpes;2470
13/09/2018;84;Auvergne-Rhône-Alpes;3431
23/10/2020;84;Auvergne-Rhône-Alpes;6071
06/11/2020;84;Auvergne-Rhône-Alpes;10494
13/11/2020;84;Auvergne-Rhône-Alpes;9425
11/06/2018;84;Auvergne-Rhône-Alpes;3262
13/06/2018;84;Auvergne-Rhône-Alpes;3721
15/06/2018;84;Auvergne-Rhône-Alpes;3762
20/06/2018;84;Auvergne-Rhône-Alpes;3502
23/06/2018;84;Auvergne-Rhône-Alpes;2710
02/07/2018;84;Auvergne-Rhône-Alpes;3177
14/07/2018;84;Auvergne-Rhône-Alpes;2204
15/07/2018;84;Auvergne-Rhône-Alpes;2162
15/11/2020;84;Auvergne-Rhône-Alpes;6239
25/03/2018;84;Auvergne-Rhône-Alpes;8316
25/08/2019;84;Auvergne-Rhône-Alpes;1970
29/08/2019;84;Auvergne-Rhône-Alpes;3735
02/09/2019;84;Auvergne-Rhône-Alpes;3817
03/09/2019;84;Auvergne-Rhône-Alpes;4243
07/09/2019;84;Auvergne-Rhône-Alpes;3354
08/09/2019;84;Auvergne-Rhône-Alpes;2701
09/09/2019;84;Auvergne-Rhône-Alpes;4590
11/09/2019;84;Auvergne-Rhône-Alpes;3992
16/09/2019;84;Auvergne-Rhône-Alpes;3899
26/09/2019;84;Auvergne-Rhône-Alpes;4387
06/10/2019;84;Auvergne-Rhône-Alpes;3583
10/10/2019;84;Auvergne-Rhône-Alpes;6505
11/10/2019;84;Auvergne-Rhône-Alpes;6829
15/10/2019;84;Auvergne-Rhône-Alpes;5251
17/10/2019;84;Auvergne-Rhône-Alpes;6336
23/10/2019;84;Auvergne-Rhône-Alpes;6559
31/10/2019;84;Auvergne-Rhône-Alpes;6675
06/11/2019;84;Auvergne-Rhône-Alpes;9306
09/11/2019;84;Auvergne-Rhône-Alpes;8490
10/04/2021;84;Auvergne-Rhône-Alpes;7303
19/04/2021;84;Auvergne-Rhône-Alpes;9980
22/04/2021;84;Auvergne-Rhône-Alpes;8260
23/04/2021;84;Auvergne-Rhône-Alpes;7677
24/04/2021;84;Auvergne-Rhône-Alpes;5237
26/04/2021;84;Auvergne-Rhône-Alpes;5713
05/05/2021;84;Auvergne-Rhône-Alpes;6704
07/05/2021;84;Auvergne-Rhône-Alpes;6875
11/05/2021;84;Auvergne-Rhône-Alpes;5868
12/05/2021;84;Auvergne-Rhône-Alpes;6987
13/02/2018;84;Auvergne-Rhône-Alpes;15177
20/02/2018;84;Auvergne-Rhône-Alpes;13130
22/02/2018;84;Auvergne-Rhône-Alpes;14645
02/03/2018;84;Auvergne-Rhône-Alpes;13206
08/03/2018;84;Auvergne-Rhône-Alpes;12636
14/03/2018;84;Auvergne-Rhône-Alpes;11805
20/06/2021;84;Auvergne-Rhône-Alpes;2355
30/08/2019;84;Auvergne-Rhône-Alpes;3809
31/08/2019;84;Auvergne-Rhône-Alpes;2240
